player_playerId,team_teamName
51818019,4Ghent 1G
50060029,4Ghent 1G
50102716,4Ghent 1G
50085131,4Ghent 1G
51818019,4Ghent 1H
50060029,4Ghent 1H
50095473,4Ghent 1H
50061377,4Ghent 1H
50032467,4Ghent 2D
50099815,4Ghent 2D
50041989,4Ghent 2D
50074216,4Ghent 2D
50099815,4Ghent 2G
50063844,4Ghent 2G
50061377,4Ghent 2G
50066901,4Ghent 2G
50120964,4Ghent 2H
50327771,4Ghent 2H
50074104,4Ghent 2H
50071957,4Ghent 2H
50630415,4Ghent 3G
50099614,4Ghent 3G
50074216,4Ghent 3G
50073089,4Ghent 3G
50053976,4Ghent 3H
50083715,4Ghent 3H
50042275,4Ghent 3H
50398415,4Ghent 3H
50082389,4Ghent 4G
50327771,4Ghent 4G
50071957,4Ghent 4G
50041989,4Ghent 4G
50912712,4Ghent 4H
50093146,4Ghent 4H
50086354,4Ghent 4H
50744313,4Ghent 4H
50912712,4Ghent 5G
50099915,4Ghent 5G
50083715,4Ghent 5G
50311131,4Ghent 5G
50098653,Aalsterse 1G
51819430,Aalsterse 1G
50297317,Aalsterse 1G
50105411,Aalsterse 1G
50098653,Aalsterse 1H
50064247,Aalsterse 1H
50105411,Aalsterse 1H
50059828,Aalsterse 1H
50085963,Aalsterse 2H
50092069,Aalsterse 2H
51354691,Aalsterse 2H
50094138,Aalsterse 2H
50113825,Aalsterse 3H
50105410,Aalsterse 3H
50014444,Aalsterse 3H
51884747,Aalsterse 3H
50077453,BC Reinaert 1G
50109202,BC Reinaert 1G
50121278,BC Reinaert 1G
51306905,BC Reinaert 1G
50035578,Beveren 1G
50075424,Beveren 1G
50013172,Beveren 1G
50113907,Beveren 1G
50016240,Beveren 2H
50065265,Beveren 2H
50047935,Beveren 2H
50013172,Beveren 2H
50089448,Beveren 3H
50054939,Beveren 3H
50085055,Beveren 3H
50052158,Beveren 3H
50098624,Buggenhout 2H
50014951,Buggenhout 2H
50017352,Buggenhout 2H
50080535,Buggenhout 2H
50285645,Buggenhout 3H
50100651,Buggenhout 3H
50067963,Buggenhout 3H
50070765,Buggenhout 3H
50395785,Buggenhout 4G
50084762,Buggenhout 4G
50907670,Buggenhout 4G
50070765,Buggenhout 4G
50820664,Buggenhout 5G
50353268,Buggenhout 5G
50111742,Buggenhout 5G
50795252,Buggenhout 5G
50105208,Danlie 1G
50111386,Danlie 1G
50050699,Danlie 1G
50037967,Danlie 1G
50060296,Danlie 1H
50026196,Danlie 1H
50115202,Danlie 1H
50050477,Danlie 1H
50048560,Danlie 2H
50078262,Danlie 2H
50448994,Danlie 2H
50028812,Danlie 2H
50175408,De Mintons 2D
50064492,De Mintons 2D
50091235,De Mintons 2D
50096145,De Mintons 2D
50041396,De Mintons 2G
50087471,De Mintons 2G
50382381,De Mintons 2G
50064492,De Mintons 2G
50512498,De Mintons 2H
50078722,De Mintons 2H
50078727,De Mintons 2H
50063793,De Mintons 2H
50096147,De Mintons 3H
50382381,De Mintons 3H
50114539,De Mintons 3H
50096144,De Mintons 3H
50023460,De Mintons 4H
50077431,De Mintons 4H
50100012,De Mintons 4H
50087471,De Mintons 4H
50051646,De Mintons 5H
50048396,De Mintons 5H
50034251,De Mintons 5H
50027473,De Mintons 5H
50874926,De Mintons 6H
50089054,De Mintons 6H
50419757,De Mintons 6H
50047791,De Mintons 6H
50093908,De Wallabies 1H
50099986,De Wallabies 1H
50309870,De Wallabies 1H
50094834,De Wallabies 1H
50533746,De Wallabies 2H
50043699,De Wallabies 2H
50103494,De Wallabies 2H
50357956,De Wallabies 2H
