player_playerId,team_teamName
50060029,4Ghent 1G
50102716,4Ghent 1G
50063844,4Ghent 1G
50066901,4Ghent 1G
50081639,4Ghent 1H
50085194,4Ghent 1H
50066901,4Ghent 1H
50073089,4Ghent 1H
50032467,4Ghent 2D
50099815,4Ghent 2D
50041989,4Ghent 2D
50074216,4Ghent 2D
50081639,4Ghent 2G
50067687,4Ghent 2G
50032467,4Ghent 2G
50026856,4Ghent 2G
50327771,4Ghent 2H
50746618,4Ghent 2H
50104913,4Ghent 2H
50398415,4Ghent 2H
50630415,4Ghent 3G
50071957,4Ghent 3G
50099614,4Ghent 3G
50074216,4Ghent 3G
50568809,4Ghent 3H
50093146,4Ghent 3H
50086354,4Ghent 3H
50525050,4Ghent 3H
50765736,4Ghent 4G
50609696,4Ghent 4G
50746618,4Ghent 4G
50398415,4Ghent 4G
50120964,4Ghent 4H
50912712,4Ghent 4H
51447347,4Ghent 4H
51357836,4Ghent 4H
50098653,Aalsterse 1G
50297317,Aalsterse 1G
50109960,Aalsterse 1G
50105411,Aalsterse 1G
50043178,Aalsterse 1H
50064247,Aalsterse 1H
50105411,Aalsterse 1H
50059828,Aalsterse 1H
50105410,Aalsterse 2H
50014444,Aalsterse 2H
50113825,Aalsterse 2H
50306936,Aalsterse 2H
51233231,Aalsterse 3H
51182890,Aalsterse 3H
50463853,Aalsterse 3H
50553984,Aalsterse 3H
50035578,Beveren 2G
50016240,Beveren 2G
50075424,Beveren 2G
50012544,Beveren 2G
50065265,Beveren 2H
50047935,Beveren 2H
50013172,Beveren 2H
50012544,Beveren 2H
50089448,Beveren 3H
50054939,Beveren 3H
50052158,Beveren 3H
50087762,Beveren 3H
50113960,Buggenhout 2H
50014951,Buggenhout 2H
50017352,Buggenhout 2H
50100359,Buggenhout 2H
50395785,Buggenhout 3G
50481312,Buggenhout 3G
50907670,Buggenhout 3G
50070765,Buggenhout 3G
50051933,Buggenhout 3H
50991922,Buggenhout 3H
50100651,Buggenhout 3H
50067963,Buggenhout 3H
50661388,Buggenhout 4G
50051934,Buggenhout 4G
50115902,Buggenhout 4G
50105985,Buggenhout 4G
50060296,Danlie 1H
50026196,Danlie 1H
50115202,Danlie 1H
50028812,Danlie 1H
50175408,De Mintons 2D
50064492,De Mintons 2D
50091235,De Mintons 2D
50096145,De Mintons 2D
50114546,De Mintons 2G
50512498,De Mintons 2G
50047802,De Mintons 2G
50096145,De Mintons 2G
50096147,De Mintons 3G
50382381,De Mintons 3G
50175408,De Mintons 3G
50064492,De Mintons 3G
50077431,De Mintons 3H
50100012,De Mintons 3H
50078727,De Mintons 3H
50087471,De Mintons 3H
50005503,De Mintons 4H
50051646,De Mintons 4H
50048396,De Mintons 4H
50034251,De Mintons 4H
50092877,De Mintons 5H
50096147,De Mintons 5H
50382381,De Mintons 5H
50096144,De Mintons 5H
50089054,De Mintons 6H
50419757,De Mintons 6H
50078723,De Mintons 6H
50386093,De Mintons 6H
50093908,De Wallabies 1H
50099986,De Wallabies 1H
50309870,De Wallabies 1H
50357956,De Wallabies 1H
51623706,De Wallabies 2H
50043699,De Wallabies 2H
50103494,De Wallabies 2H
50103219,De Wallabies 2H
50104729,Deinze 1D
50104591,Deinze 1D
50037734,Deinze 1D
50070640,Deinze 1D
50043987,Deinze 1G
50064587,Deinze 1G
50059139,Deinze 1G
50108645,Deinze 1G
50045765,Deinze 1H
50043987,Deinze 1H
50059139,Deinze 1H
50043713,Deinze 1H
50095998,Deinze 2G
50084132,Deinze 2G
50781472,Deinze 2G
