player_playerId,team_teamName
50102716,4Ghent 1G
50085131,4Ghent 1G
50060029,4Ghent 1G
50066901,4Ghent 1G
50061377,4Ghent 1H
50060029,4Ghent 1H
50066901,4Ghent 1H
50081639,4Ghent 1H
50067687,4Ghent 2D
50082389,4Ghent 2D
50765736,4Ghent 2D
50041989,4Ghent 2D
50063844,4Ghent 2G
50630415,4Ghent 2G
50026856,4Ghent 2G
50081639,4Ghent 2G
50085194,4Ghent 2H
50327771,4Ghent 2H
50746618,4Ghent 2H
50073089,4Ghent 2H
50043840,4Ghent 3D
50097826,4Ghent 3D
50114368,4Ghent 3D
50609696,4Ghent 3D
50765736,4Ghent 3G
50099815,4Ghent 3G
50099614,4Ghent 3G
50071957,4Ghent 3G
50398415,4Ghent 3H
50053976,4Ghent 3H
50120964,4Ghent 3H
50568809,4Ghent 3H
50114368,4Ghent 4G
50609696,4Ghent 4G
50398415,4Ghent 4G
50746618,4Ghent 4G
50086354,4Ghent 4H
50912712,4Ghent 4H
51447347,4Ghent 4H
50372483,4Ghent 4H
51829185,4Ghent 5G
50120964,4Ghent 5G
50912712,4Ghent 5G
50099915,4Ghent 5G
50056355,Aalsterse 1G
50297317,Aalsterse 1G
50098653,Aalsterse 1G
50105411,Aalsterse 1G
50098653,Aalsterse 1H
50105411,Aalsterse 1H
50059828,Aalsterse 1H
50064247,Aalsterse 1H
50085229,Aalsterse 2H
50306936,Aalsterse 2H
50113825,Aalsterse 2H
50092069,Aalsterse 2H
50553984,Aalsterse 3H
51233231,Aalsterse 3H
51182890,Aalsterse 3H
51354691,Aalsterse 3H
50075424,Beveren 1G
50035578,Beveren 1G
50016240,Beveren 1G
50113907,Beveren 1G
50065265,Beveren 2H
50016240,Beveren 2H
50012544,Beveren 2H
50047935,Beveren 2H
50052158,Beveren 3H
50089448,Beveren 3H
50054939,Beveren 3H
50247123,Beveren 3H
50058208,Buggenhout 2H
50100359,Buggenhout 2H
50017352,Buggenhout 2H
50010930,Buggenhout 2H
50100651,Buggenhout 3H
50067963,Buggenhout 3H
50108401,Buggenhout 3H
50051933,Buggenhout 3H
50395785,Buggenhout 4G
50815563,Buggenhout 4G
50907670,Buggenhout 4G
50070765,Buggenhout 4G
50114915,Buggenhout 5G
50795252,Buggenhout 5G
50105985,Buggenhout 5G
50872958,Buggenhout 5G
50050477,Danlie 1H
50115202,Danlie 1H
50060296,Danlie 1H
50026196,Danlie 1H
50078262,Danlie 2H
50048560,Danlie 2H
50028812,Danlie 2H
50448994,Danlie 2H
50091235,De Mintons 2D
50096145,De Mintons 2D
50064492,De Mintons 2D
50175408,De Mintons 2D
50096145,De Mintons 2G
50064492,De Mintons 2G
50512498,De Mintons 2G
50114546,De Mintons 2G
50078722,De Mintons 2H
50512498,De Mintons 2H
50114546,De Mintons 2H
50092877,De Mintons 2H
50087471,De Mintons 3H
50078727,De Mintons 3H
50077431,De Mintons 3H
50023460,De Mintons 3H
50051646,De Mintons 4H
50005503,De Mintons 4H
50048396,De Mintons 4H
50034251,De Mintons 4H
50382381,De Mintons 5H
50096144,De Mintons 5H
50096147,De Mintons 5H
50114540,De Mintons 5H
50089054,De Mintons 6H
50874926,De Mintons 6H
50027473,De Mintons 6H
50047791,De Mintons 6H
50772422,De Wallabies 1H
50094834,De Wallabies 1H
50099986,De Wallabies 1H
50357956,De Wallabies 1H
50043699,De Wallabies 2H
50103494,De Wallabies 2H
50103219,De Wallabies 2H
50309870,De Wallabies 2H
50070640,Deinze 1D
50064587,Deinze 1D
