player_playerId,team_teamName,club_clubName
50098998,VLA-BAD 2G,BC VLA-BAD
50109432,VLA-BAD 2G,BC VLA-BAD
50074881,VLA-BAD 2G,BC VLA-BAD
50729489,VLA-BAD 2H,BC VLA-BAD
50069557,VLA-BAD 2H,BC VLA-BAD
50053253,VLA-BAD 2H,BC VLA-BAD
50054007,VLA-BAD 2H,BC VLA-BAD
50096285,VLA-BAD 3H,BC VLA-BAD
50106212,VLA-BAD 3H,BC VLA-BAD
50114875,VLA-BAD 3H,BC VLA-BAD
50106756,VLA-BAD 3H,BC VLA-BAD
50068747,VLA-BAD 4H,BC VLA-BAD
50066454,VLA-BAD 4H,BC VLA-BAD
50099698,VLA-BAD 4H,BC VLA-BAD
50054292,VLA-BAD 4H,BC VLA-BAD
50109104,Waarschoot 1H,BC WAARSCHOT
50109099,Waarschoot 1H,BC WAARSCHOT
50109110,Waarschoot 1H,BC WAARSCHOT
50109100,Waarschoot 1H,BC WAARSCHOT
50109368,Waarschoot 2H,BC WAARSCHOT
50109101,Waarschoot 2H,BC WAARSCHOT
50089816,Waarschoot 2H,BC WAARSCHOT
50109102,Waarschoot 2H,BC WAARSCHOT
50090043,Beveren 1G,BEVEREN BC
50079541,Beveren 1G,BEVEREN BC
50099659,Beveren 1G,BEVEREN BC
50114263,Beveren 1G,BEVEREN BC
50016240,Beveren 2G,BEVEREN BC
50013172,Beveren 2G,BEVEREN BC
50075424,Beveren 2G,BEVEREN BC
50105750,Beveren 2G,BEVEREN BC
50016240,Beveren 2H,BEVEREN BC
50013172,Beveren 2H,BEVEREN BC
50065265,Beveren 2H,BEVEREN BC
50047935,Beveren 2H,BEVEREN BC
50113907,Beveren 3H,BEVEREN BC
50052158,Beveren 3H,BEVEREN BC
50054939,Beveren 3H,BEVEREN BC
50012544,Beveren 3H,BEVEREN BC
50089448,Beveren 4H,BEVEREN BC
50029284,Beveren 4H,BEVEREN BC
50053351,Beveren 4H,BEVEREN BC
50042334,Beveren 4H,BEVEREN BC
50105112,Brakel 1G,BRAKEL BC
50725173,Brakel 1G,BRAKEL BC
50093889,Brakel 1G,BRAKEL BC
50899856,Brakel 1G,BRAKEL BC
50103494,Brakel 1H,BRAKEL BC
50103219,Brakel 1H,BRAKEL BC
50099986,Brakel 1H,BRAKEL BC
50103495,Brakel 1H,BRAKEL BC
50039675,Wetteren 1G,BC CHALLENGE WETTEREN
50025471,Wetteren 1G,BC CHALLENGE WETTEREN
50063677,Wetteren 1G,BC CHALLENGE WETTEREN
50061714,Wetteren 1G,BC CHALLENGE WETTEREN
50039675,Wetteren 1H,BC CHALLENGE WETTEREN
50025925,Wetteren 1H,BC CHALLENGE WETTEREN
50025471,Wetteren 1H,BC CHALLENGE WETTEREN
50083056,Wetteren 1H,BC CHALLENGE WETTEREN
50094761,Wetteren 1D,BC CHALLENGE WETTEREN
50063677,Wetteren 1D,BC CHALLENGE WETTEREN
50048232,Wetteren 1D,BC CHALLENGE WETTEREN
50061714,Wetteren 1D,BC CHALLENGE WETTEREN
50109183,Wetteren 2G,BC CHALLENGE WETTEREN
50107383,Wetteren 2G,BC CHALLENGE WETTEREN
50043907,Wetteren 2G,BC CHALLENGE WETTEREN
50048232,Wetteren 2G,BC CHALLENGE WETTEREN
50097829,Wetteren 2H,BC CHALLENGE WETTEREN
50107383,Wetteren 2H,BC CHALLENGE WETTEREN
50053284,Wetteren 2H,BC CHALLENGE WETTEREN
50053285,Wetteren 2H,BC CHALLENGE WETTEREN
50057897,Wetteren 2D,BC CHALLENGE WETTEREN
50018408,Wetteren 2D,BC CHALLENGE WETTEREN
50043907,Wetteren 2D,BC CHALLENGE WETTEREN
50032878,Wetteren 2D,BC CHALLENGE WETTEREN
50083056,Wetteren 3G,BC CHALLENGE WETTEREN
50053285,Wetteren 3G,BC CHALLENGE WETTEREN
50094761,Wetteren 3G,BC CHALLENGE WETTEREN
50529374,Wetteren 3G,BC CHALLENGE WETTEREN
50109183,Wetteren 3H,BC CHALLENGE WETTEREN
50075482,Wetteren 3H,BC CHALLENGE WETTEREN
50048239,Wetteren 3H,BC CHALLENGE WETTEREN
50064536,Wetteren 3H,BC CHALLENGE WETTEREN
50529374,Wetteren 3D,BC CHALLENGE WETTEREN
50072192,Wetteren 3D,BC CHALLENGE WETTEREN
50102325,Wetteren 3D,BC CHALLENGE WETTEREN
50053943,Wetteren 3D,BC CHALLENGE WETTEREN
50075482,Wetteren 4G,BC CHALLENGE WETTEREN
50053284,Wetteren 4G,BC CHALLENGE WETTEREN
50072192,Wetteren 4G,BC CHALLENGE WETTEREN
50110722,Wetteren 4G,BC CHALLENGE WETTEREN
50022624,Wetteren 4H,BC CHALLENGE WETTEREN
50089584,Wetteren 4H,BC CHALLENGE WETTEREN
50094130,Wetteren 4H,BC CHALLENGE WETTEREN
50075199,Wetteren 4H,BC CHALLENGE WETTEREN
50106208,Wetteren 5G,BC CHALLENGE WETTEREN
50076756,Wetteren 5G,BC CHALLENGE WETTEREN
50053943,Wetteren 5G,BC CHALLENGE WETTEREN
50095147,Wetteren 5G,BC CHALLENGE WETTEREN
50054430,Wetteren 5H,BC CHALLENGE WETTEREN
50108401,Wetteren 5H,BC CHALLENGE WETTEREN
50095148,Wetteren 5H,BC CHALLENGE WETTEREN
50076756,Wetteren 5H,BC CHALLENGE WETTEREN
50037967,Danlie 1G,DANLIE HAMME BC
50115202,Danlie 1G,DANLIE HAMME BC
50032165,Danlie 1G,DANLIE HAMME BC
50029588,Danlie 1G,DANLIE HAMME BC
50050477,Danlie 1H,DANLIE HAMME BC
50082093,Danlie 1H,DANLIE HAMME BC
50028812,Danlie 1H,DANLIE HAMME BC
50026196,Danlie 1H,DANLIE HAMME BC
50050477,Danlie 2G,DANLIE HAMME BC
50111386,Danlie 2G,DANLIE HAMME BC
50105208,Danlie 2G,DANLIE HAMME BC
50105207,Danlie 2G,DANLIE HAMME BC
50070112,Danlie 2H,DANLIE HAMME BC
50078262,Danlie 2H,DANLIE HAMME BC
50037967,Danlie 2H,DANLIE HAMME BC
50115202,Danlie 2H,DANLIE HAMME BC
50091754,De Mintons 1H,DE MINTONS BC
50106729,De Mintons 1H,DE MINTONS BC
50031239,De Mintons 1H,DE MINTONS BC
50000829,De Mintons 1H,DE MINTONS BC
50072460,De Mintons 2G,DE MINTONS BC
50085317,De Mintons 2G,DE MINTONS BC
50078722,De Mintons 2G,DE MINTONS BC
50062957,De Mintons 2G,DE MINTONS BC
50072460,De Mintons 2H,DE MINTONS BC
50078722,De Mintons 2H,DE MINTONS BC
50070610,De Mintons 2H,DE MINTONS BC
50072469,De Mintons 2H,DE MINTONS BC
50056596,De Mintons 2D,DE MINTONS BC
50081119,De Mintons 2D,DE MINTONS BC
50086842,De Mintons 2D,DE MINTONS BC
50096145,De Mintons 2D,DE MINTONS BC
50114546,De Mintons 3G,DE MINTONS BC
50034251,De Mintons 3G,DE MINTONS BC
50081119,De Mintons 3G,DE MINTONS BC
50086842,De Mintons 3G,DE MINTONS BC
50077431,De Mintons 3H,DE MINTONS BC
50087471,De Mintons 3H,DE MINTONS BC
50063793,De Mintons 3H,DE MINTONS BC
50087473,De Mintons 3H,DE MINTONS BC
50005503,De Mintons 4H,DE MINTONS BC
50092877,De Mintons 4H,DE MINTONS BC
50048396,De Mintons 4H,DE MINTONS BC
50034251,De Mintons 4H,DE MINTONS BC
50015410,De Mintons 5H,DE MINTONS BC
50114545,De Mintons 5H,DE MINTONS BC
50114546,De Mintons 5H,DE MINTONS BC
50113962,De Mintons 5H,DE MINTONS BC
50512498,De Mintons 6H,DE MINTONS BC
50100012,De Mintons 6H,DE MINTONS BC
50047791,De Mintons 6H,DE MINTONS BC
50027473,De Mintons 6H,DE MINTONS BC
50112655,De Nieuwe Snaar 1G,DE NIEUWE SNAAR BC
50113859,De Nieuwe Snaar 1G,DE NIEUWE SNAAR BC
50719084,De Nieuwe Snaar 1G,DE NIEUWE SNAAR BC
50112657,De Nieuwe Snaar 1G,DE NIEUWE SNAAR BC
50112660,De Nieuwe Snaar 1H,DE NIEUWE SNAAR BC
50112656,De Nieuwe Snaar 1H,DE NIEUWE SNAAR BC
50112655,De Nieuwe Snaar 1H,DE NIEUWE SNAAR BC
50113859,De Nieuwe Snaar 1H,DE NIEUWE SNAAR BC
50043699,Wallabies 1H,DE WALLABIES BRAKEL
50109956,Wallabies 1H,DE WALLABIES BRAKEL
50640143,Wallabies 1H,DE WALLABIES BRAKEL
50097545,Wallabies 1H,DE WALLABIES BRAKEL
