player_playerId,team_teamName
50063844,"4Ghent 1G"
50074921,"4Ghent 1G"
50085131,"4Ghent 1G"
50099277,"4Ghent 1G"
50066901,"4Ghent 1H"
50071957,"4Ghent 1H"
50074921,"4Ghent 1H"
50099277,"4Ghent 1H"
50063844,"4Ghent 2D"
50630415,"4Ghent 2D"
50765736,"4Ghent 2D"
50786377,"4Ghent 2D"
50041989,"4Ghent 2G"
50042477,"4Ghent 2G"
50066901,"4Ghent 2G"
50071957,"4Ghent 2G"
50062572,"4Ghent 2H"
50073089,"4Ghent 2H"
50081639,"4Ghent 2H"
50099614,"4Ghent 2H"
50041989,"4Ghent 3D"
50042477,"4Ghent 3D"
50067687,"4Ghent 3D"
50082389,"4Ghent 3D"
50062572,"4Ghent 3G"
50066094,"4Ghent 3G"
50082389,"4Ghent 3G"
50102716,"4Ghent 3G"
50073089,"4Ghent 4G"
50099614,"4Ghent 4G"
50630415,"4Ghent 4G"
50765736,"4Ghent 4G"
50098653,"Aalsterse 1G"
50105411,"Aalsterse 1G"
50115644,"Aalsterse 1G"
50297317,"Aalsterse 1G"
50043178,"Aalsterse 1H"
50059828,"Aalsterse 1H"
50105411,"Aalsterse 1H"
50283286,"Aalsterse 1H"
50109616,"Aalsterse 2G"
50113825,"Aalsterse 2G"
50378678,"Aalsterse 2G"
50478672,"Aalsterse 2G"
50014444,"Aalsterse 2H"
50098653,"Aalsterse 2H"
50105410,"Aalsterse 2H"
50113825,"Aalsterse 2H"
50074718,"Aalsterse 3H"
50112827,"Aalsterse 3H"
50478672,"Aalsterse 3H"
50959352,"Aalsterse 3H"
50013172,"Beveren 2G"
50016240,"Beveren 2G"
50035578,"Beveren 2G"
50075424,"Beveren 2G"
50012544,"Beveren 2H"
50013172,"Beveren 2H"
50016240,"Beveren 2H"
50065265,"Beveren 2H"
50035579,"Beveren 3G"
50090043,"Beveren 3G"
50090246,"Beveren 3G"
50105750,"Beveren 3G"
50052158,"Beveren 3H"
50089448,"Beveren 3H"
50090043,"Beveren 3H"
50113907,"Beveren 3H"
50017352,"Buggenhout 2H"
50080152,"Buggenhout 2H"
50100351,"Buggenhout 2H"
50100359,"Buggenhout 2H"
50017352,"Buggenhout 3G"
50065123,"Buggenhout 3G"
50087383,"Buggenhout 3G"
50100351,"Buggenhout 3G"
50058208,"Buggenhout 3H"
50071766,"Buggenhout 3H"
50095599,"Buggenhout 3H"
50113960,"Buggenhout 3H"
50058208,"Buggenhout 4G"
50111184,"Buggenhout 4G"
50113960,"Buggenhout 4G"
50319957,"Buggenhout 4G"
50060296,"Danlie 1G"
50072058,"Danlie 1G"
50106970,"Danlie 1G"
50115202,"Danlie 1G"
50028812,"Danlie 1H"
50050477,"Danlie 1H"
50060296,"Danlie 1H"
50115202,"Danlie 1H"
50026196,"Danlie 2H"
50064168,"Danlie 2H"
50078262,"Danlie 2H"
50105201,"Danlie 2H"
50034255,"De Mintons 2D"
50047802,"De Mintons 2D"
50072456,"De Mintons 2D"
50096145,"De Mintons 2D"
50034255,"De Mintons 2G"
50063793,"De Mintons 2G"
50072460,"De Mintons 2G"
50081119,"De Mintons 2G"
50063793,"De Mintons 2H"
50078722,"De Mintons 2H"
50114546,"De Mintons 2H"
50512498,"De Mintons 2H"
50047802,"De Mintons 3G"
50096145,"De Mintons 3G"
50114546,"De Mintons 3G"
50512498,"De Mintons 3G"
50077431,"De Mintons 3H"
50078723,"De Mintons 3H"
50078727,"De Mintons 3H"
50087471,"De Mintons 3H"
50018452,"De Mintons 4H"
50034251,"De Mintons 4H"
50048396,"De Mintons 4H"
50070610,"De Mintons 4H"
50005503,"De Mintons 5H"
50023460,"De Mintons 5H"
50092877,"De Mintons 5H"
50382381,"De Mintons 5H"
50096144,"De Mintons 6H"
50096147,"De Mintons 6H"
50114539,"De Mintons 6H"
50114540,"De Mintons 6H"
50071454,"De Nieuwe Snaar 1H"
50112665,"De Nieuwe Snaar 1H"
50113859,"De Nieuwe Snaar 1H"
50188313,"De Nieuwe Snaar 1H"
50064587,"Deinze 1D"
50070640,"Deinze 1D"
50104591,"Deinze 1D"
50108645,"Deinze 1D"
50043987,"Deinze 1G"
50047500,"Deinze 1G"
50059139,"Deinze 1G"
50064587,"Deinze 1G"
50043713,"Deinze 1H"
50043987,"Deinze 1H"
50045765,"Deinze 1H"
50059139,"Deinze 1H"
50043713,"Deinze 2G"
50045765,"Deinze 2G"
50070640,"Deinze 2G"
50108645,"Deinze 2G"
50087485,"Denderleeuw 1D"
50096965,"Denderleeuw 1D"
50112006,"Denderleeuw 1D"
50928368,"Denderleeuw 1D"
50044188,"Denderleeuw 1G"
50044618,"Denderleeuw 1G"
50059666,"Denderleeuw 1G"
50100073,"Denderleeuw 1G"
50019427,"Denderleeuw 1H"
50044083,"Denderleeuw 1H"
50044618,"Denderleeuw 1H"
50100073,"Denderleeuw 1H"
50058647,"Denderleeuw 2G"
50088130,"Denderleeuw 2G"
50096965,"Denderleeuw 2G"
50267426,"Denderleeuw 2G"
50058647,"Denderleeuw 2H"
50063179,"Denderleeuw 2H"
50067133,"Denderleeuw 2H"
50116742,"Denderleeuw 2H"
50050550,"Denderleeuw 3H"
50085646,"Denderleeuw 3H"
50088130,"Denderleeuw 3H"
50103381,"Denderleeuw 3H"
50060554,"Drive 1D"
50069933,"Drive 1D"
50083929,"Drive 1D"
50098312,"Drive 1D"
50037095,"Drive 1G"
50060554,"Drive 1G"
50069933,"Drive 1G"
50108959,"Drive 1G"
50078349,"Drive 1H"
50096820,"Drive 1H"
50108959,"Drive 1H"
50115303,"Drive 1H"
50045969,"Drive 2D"
50049170,"Drive 2D"
50052824,"Drive 2D"
50069952,"Drive 2D"
50047634,"Drive 2G"
50059746,"Drive 2G"
50083929,"Drive 2G"
50098312,"Drive 2G"
50037095,"Drive 2H"
50047634,"Drive 2H"
50080108,"Drive 2H"
50094924,"Drive 2H"
50045969,"Drive 3G"
50052824,"Drive 3G"
50081730,"Drive 3G"
50115303,"Drive 3G"
50015368,"Drive 3H"
50059746,"Drive 3H"
50091089,"Drive 3H"
50100676,"Drive 3H"
50066416,"Drive 4G"
50069952,"Drive 4G"
50091089,"Drive 4G"
50094924,"Drive 4G"
50057708,"Drive 4H"
50062510,"Drive 4H"
50081730,"Drive 4H"
50082523,"Drive 4H"
50015368,"Drive 5G"
50046072,"Drive 5G"
50096820,"Drive 5G"
50292242,"Drive 5G"
50034256,"Drive 5H"
50055140,"Drive 5H"
50057313,"Drive 5H"
50083823,"Drive 5H"
50027709,"Drive 6G"
50049170,"Drive 6G"
50057708,"Drive 6G"
50078349,"Drive 6G"
50027559,"Drive 6H"
50030804,"Drive 6H"
50031356,"Drive 6H"
50069038,"Drive 6H"
50030805,"Drive 7G"
50031356,"Drive 7G"
50096458,"Drive 7G"
50100676,"Drive 7G"
50049171,"Drive 8G"
50049403,"Drive 8G"
50055140,"Drive 8G"
50080108,"Drive 8G"
50037470,"Eikenlo 1D"
50085590,"Eikenlo 1D"
50105428,"Eikenlo 1D"
50251708,"Eikenlo 1D"
50043496,"Eikenlo 1H"
50062932,"Eikenlo 1H"
50077516,"Eikenlo 1H"
50085119,"Eikenlo 1H"
50043496,"Eikenlo 2G"
50077516,"Eikenlo 2G"
50085590,"Eikenlo 2G"
50109510,"Eikenlo 2G"
50059350,"Evergem 1G"
50085190,"Evergem 1G"
50090095,"Evergem 1G"
50113858,"Evergem 1G"
50085190,"Evergem 1H"
50085196,"Evergem 1H"
50090095,"Evergem 1H"
50478516,"Evergem 1H"
50026016,"Evergem 2H"
50375792,"Evergem 2H"
50832417,"Evergem 2H"
50932217,"Evergem 2H"
50095467,"Evergem 3H"
50102798,"Evergem 3H"
50104588,"Evergem 3H"
50141058,"Evergem 3H"
50023490,"Flee Shuttle 1H"
50030794,"Flee Shuttle 1H"
50041988,"Flee Shuttle 1H"
50064101,"Flee Shuttle 1H"
50057584,"Flee Shuttle 2H"
50073196,"Flee Shuttle 2H"
50080311,"Flee Shuttle 2H"
50625748,"Flee Shuttle 2H"
50000277,"Gentse 1G"
50050498,"Gentse 1G"
50097054,"Gentse 1G"
50104815,"Gentse 1G"
50043697,"Gentse 1H"
50050498,"Gentse 1H"
50067846,"Gentse 1H"
50090359,"Gentse 1H"
50081301,"Gentse 2D"
50091586,"Gentse 2D"
50101064,"Gentse 2D"
50804170,"Gentse 2D"
50022666,"Gentse 2G"
50028422,"Gentse 2G"
50081301,"Gentse 2G"
50085479,"Gentse 2G"
50018241,"Gentse 2H"
50028422,"Gentse 2H"
50094897,"Gentse 2H"
50104815,"Gentse 2H"
50083709,"Gentse 3D"
50106820,"Gentse 3D"
50280589,"Gentse 3D"
50470981,"Gentse 3D"
50018241,"Gentse 3G"
50090359,"Gentse 3G"
50095072,"Gentse 3G"
50096848,"Gentse 3G"
50022666,"Gentse 3H"
50069074,"Gentse 3H"
50085478,"Gentse 3H"
50104918,"Gentse 3H"
50043697,"Gentse 4G"
50080234,"Gentse 4G"
50091586,"Gentse 4G"
50180967,"Gentse 4G"
50100900,"Gentse 4H"
50180967,"Gentse 4H"
50378546,"Gentse 4H"
50528556,"Gentse 4H"
50057079,"Gentse 5G"
50101064,"Gentse 5G"
50289799,"Gentse 5G"
50334506,"Gentse 5G"
50027956,"Gentse 5H"
50046838,"Gentse 5H"
