Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50434527;D;D;D
50975617;D;D;D
50100604;D;C2;D
50402234;D;D;D
50711679;D;D;D
50513753;D;D;D
50550276;D;D;D
50248499;D;D;D
50895230;D;D;D
50742477;D;D;D
50059975;D;D;D
50805509;D;D;D
50437763;D;D;D
50443178;D;D;D
50562568;D;D;D
50672991;C1;C1;D
50491156;D;D;D
50119176;D;D;D
50929097;D;D;D
50677004;D;D;D
50712381;D;D;D
50038028;D;D;D
50313932;D;D;D
50049038;C1;C1;C1
50820818;D;D;D
50620681;D;D;D
50645250;D;D;D
50485970;D;D;D
50748874;D;D;D
50924818;C2;C2;D
50487647;D;D;D
50211501;D;D;D
50075653;C2;C1;D
50606247;D;D;D
50639145;D;D;D
50416308;D;C2;D
50028657;C2;C2;C2
50242784;D;D;D
50630644;D;D;D
50252917;D;D;D
50238698;D;D;D
50392883;D;D;D
50736337;D;D;D
50580213;D;D;D
50471252;D;C2;D
50531050;C2;C2;C2
50803832;D;D;D
50817574;D;D;D
50881396;D;D;D
50201638;D;D;D
50395416;D;D;D
50678345;D;D;D
50020697;D;D;D
50524186;C2;C2;D
50277987;D;D;D
50363476;D;D;D
50618873;D;D;D
50120085;D;D;D
50391933;D;D;D
50759124;D;D;D
50303953;D;D;D
50046582;D;D;D
50800647;D;D;D
50649388;D;D;D
50574140;D;D;D
50232703;D;D;D
50933485;D;D;D
50857754;D;D;D
50542931;D;D;D
50735330;D;D;D
50522434;D;D;D
50108003;D;C2;D
50066246;C2;C2;D
50641611;D;D;D
50323105;D;D;D
50176579;D;D;D
50172174;D;D;D
50694820;D;D;D
50097559;C1;C1;D
50070692;D;D;D
50098732;D;D;D
50107578;D;D;D
50580493;D;D;D
50100535;D;D;D
50103921;D;D;D
50102807;D;D;C2
50433431;D;D;D
50292544;D;D;D
50328123;D;D;D
50108981;D;C2;D
50700014;D;D;D
50843443;D;D;D
50109528;D;D;D
50901001;D;D;D
50499742;D;D;D
50087157;D;D;D
50912518;D;D;D
50115845;D;D;D
50634283;D;D;D
50107577;D;D;D
50003828;D;D;D
50105171;C1;C2;C2
50108800;C2;C2;D
50104740;D;D;D
50629476;D;D;D
50016104;C2;C2;C2
50165763;D;D;D
50216171;D;D;D
50094323;C2;C2;C2
50099814;D;D;D
50389947;D;D;D
50948806;D;D;D
50224808;D;D;D
50572849;D;D;D
50051268;C2;C2;C2
50110616;D;C2;C2
50585835;D;D;D
50099188;C2;C2;C2
50459856;D;D;D
50439154;D;D;D
50935739;D;D;D
50113989;D;D;D
50617559;D;D;D
50116084;D;D;D
50099323;C2;C2;C2
50112719;D;D;D
50905333;D;D;D
50672371;D;D;D
50097301;C2;C2;C2
50764349;D;D;D
50405446;D;D;D
50895990;D;D;D
50111543;D;D;D
50111544;D;D;D
50111545;D;D;D
50927159;D;D;D
50107576;D;D;D
50106550;D;D;D
50184105;D;D;D
50578359;D;D;D
50199617;D;D;D
50275704;D;D;D
50185500;D;D;D
50771825;D;D;D
50094958;C2;C2;C2
50102593;D;D;D
50710117;D;D;D
50108075;D;D;D
50096936;C2;C2;C2
50107583;D;D;D
50191640;D;D;D
50364022;D;D;D
50097562;B2;B2;C2
50109294;C2;C2;C2
50350900;D;D;D
50243446;D;D;D
50102801;D;D;D
50448404;D;D;D
50466461;D;D;D
50102296;D;D;D
50106383;D;D;D
50740245;D;D;D
50102302;D;D;D
50265571;D;D;D
50115141;D;D;D
50779435;D;D;D
50280287;D;D;D
50246631;D;D;D
50725769;D;D;D
50109536;D;D;D
50024804;C2;C2;C2
50477560;D;D;D
50333445;D;D;D
50032373;C2;C1;C2
50999648;D;D;D
50989332;D;D;D
50775014;D;D;D
50592750;D;D;D
50437224;D;D;D
50978659;D;D;D
50565818;D;D;D
50114141;D;D;D
50109296;D;D;D
50071520;D;C2;D
50835912;D;D;D
50104985;D;D;D
50094324;C2;C2;D
50875817;D;D;D
50099843;D;D;D
50094771;D;D;D
50808885;D;D;D
50104177;C2;C2;C2
50642170;D;D;D
50104988;D;D;D
50102805;D;D;D
50087691;D;D;D
50104984;D;D;D
50918397;D;D;D
50512714;D;D;D
50735950;D;D;D
50455184;D;D;D
50893599;D;D;D
50707221;D;D;D
50136003;D;D;D
50060740;D;D;D
50959409;D;D;D
50343041;D;D;D
50090945;D;D;C2
50094299;D;D;D
50730274;D;D;D
50764675;D;D;D
50045042;C2;C2;C2
50102297;D;D;D
50340867;D;D;D
50072445;D;D;D
50771957;D;D;D
50096935;D;D;D
50340077;D;D;D
50094776;C1;C2;D
50050558;D;D;D
50303171;D;D;D
50183931;D;D;D
50584049;D;D;D
50115142;D;D;D
50109295;C2;C2;C2
50109534;D;D;D
50103913;C1;C2;C2
50106382;D;D;D
50122134;D;D;D
50087991;C2;C2;C2
50116087;D;D;D
50785672;D;D;D
50106385;D;D;D
50097304;C1;C1;D
50803301;D;D;D
50106388;D;D;D
50365541;D;D;D
50113264;D;D;D
50110283;D;D;D
50370413;D;D;D
50110607;D;D;D
50011271;C1;C1;C2
50094774;B1;B1;C1
50155458;D;D;D
50184776;D;D;D
50270516;D;D;D
50607782;D;D;D
50110618;D;D;D
50096938;D;D;D
50096937;D;C2;D
50393723;D;D;D
50057693;C2;C2;C2
50071800;C1;C1;C1
50055282;C2;C2;D
50063433;C2;C2;C2
50099623;B2;C2;C2
50008498;C2;C2;C2
50682512;C1;C2;C2
50021700;C1;C1;C1
50017906;B2;B1;C1
50017902;B2;B2;C1
50104622;C2;C1;D
50008118;C2;C2;D
50068958;C2;C2;C2
50109248;D;D;D
50009515;C2;C2;C2
50099662;C2;C2;D
50109246;D;D;D
50057340;D;D;D
50094828;D;D;D
50017488;C2;C2;C2
50058602;B2;B2;B2
50039615;C2;C2;C2
50034165;D;D;D
50050484;C2;C2;D
50070922;C2;C2;C2
50070923;C2;C2;C2
50063413;C2;C2;C2
50067334;D;D;D
50057336;D;D;D
50054770;C2;C2;D
50221051;C2;C2;D
50048172;D;D;D
50072512;C2;C1;C1
50066385;C1;B2;B2
50008733;C2;C2;C2
50057337;C2;C2;C2
50017513;C2;C2;C2
50048623;B1;B1;B1
50040436;C2;C1;D
50109247;D;D;D
50017463;D;C2;D
50104625;C2;C2;D
50109401;D;D;D
50099559;C2;C2;C2
50797972;D;D;D
50033589;C2;B2;C2
50057341;C2;C2;C2
50104624;C2;C2;D
50003359;B2;B1;C1
50098834;B1;B1;B1
50057335;C2;C2;C2
50041581;C2;C2;C2
50104623;C2;C2;D
50557335;D;C2;D
50037289;D;C2;D
50038654;C1;B2;C1
50095149;D;D;D
50047609;D;D;D
50542311;D;D;D
50047607;D;D;D
50047608;D;D;D
50071613;D;D;D
50078864;D;D;D
50040244;D;D;D
50019503;C2;C2;C2
50037201;C1;C1;C1
50053197;D;D;D
50043998;D;D;D
50071614;D;D;D
50002164;C2;C2;C2
50003142;B1;B1;B1
50040243;D;D;D
50049017;D;D;D
50003282;C1;C1;C1
50064532;D;D;D
50096843;D;D;D
50007189;C2;C2;C2
50036355;C2;C2;C2
50184652;D;D;D
50518712;D;D;D
50094005;C2;C2;D
50851837;D;D;D
50534750;D;D;D
50099364;D;D;D
50012781;D;D;D
50010233;C2;C2;C2
50074515;C2;C2;C2
50485067;D;D;D
50797417;D;D;D
50278886;D;D;D
50901494;D;D;D
50104665;D;D;D
50104666;D;D;D
50104664;D;D;D
50223844;D;D;D
50298984;D;D;D
50363913;D;D;D
50455877;D;D;D
50097497;C1;C1;C2
50337750;D;D;D
50940139;D;D;D
50658409;D;D;D
50620274;D;D;D
50128809;D;D;D
50334069;D;D;D
50654349;D;D;D
50012439;C2;C2;C2
50287753;D;D;D
50016834;D;D;D
50079864;C2;C2;C2
50079865;C2;C2;C2
50974262;C2;D;D
50032479;D;D;D
50055952;D;C2;C2
50083090;D;D;D
50502328;D;D;D
50820230;D;D;D
50332120;D;D;D
50543997;D;C2;D
50349678;C2;C2;D
50056727;B2;C1;C1
50093998;D;D;D
50292080;D;D;D
50751646;D;D;D
50079874;D;D;D
50080369;C1;C2;D
50469746;D;D;D
50065432;D;D;D
50116898;D;D;D
50116890;D;D;D
50846744;D;D;D
50047604;D;D;D
50587471;D;D;D
50359118;D;D;D
50778668;D;D;D
50292617;D;D;D
50141503;D;D;D
50259288;D;D;D
50443690;D;D;D
50193287;D;D;D
50884298;D;D;D
50982826;D;D;D
50639056;D;D;D
50910337;D;D;D
50616781;D;D;D
50489631;D;D;D
50107689;D;D;D
50551973;D;D;D
50465430;D;D;D
50070344;C2;C2;C2
50018156;C2;C2;C2
50748629;D;D;D
50305441;D;D;D
50627368;D;D;D
50117726;D;D;D
50975072;D;D;D
50706292;D;D;D
50728970;D;D;D
50293893;D;D;D
50059676;D;D;D
50895168;D;D;D
50489119;D;D;D
50257110;D;D;D
50108530;D;D;D
50700022;D;D;D
50518909;D;D;D
50115527;D;D;D
50115528;D;D;D
50689789;D;D;D
50825941;D;D;D
50042235;D;D;D
50798731;D;D;D
50270478;D;D;D
50116895;D;D;D
50065425;D;D;D
50180851;D;D;D
50111600;D;D;D
50843257;D;D;D
50073392;D;D;D
50514156;D;D;D
50047749;D;D;D
50073369;D;D;D
50376829;D;D;D
50325221;D;D;D
50000365;B2;B2;B2
50050536;D;D;D
50040940;D;D;D
50798863;D;D;D
50096495;D;D;D
50337629;D;D;D
50688057;D;D;D
50041919;D;D;D
50065929;D;D;D
50968173;D;D;D
50016240;B1;C1;C1
50012548;C1;C1;C1
50109324;D;D;D
50030736;D;D;D
50074979;D;D;D
50089448;B2;C2;C2
50698516;D;D;D
50054939;C1;B2;C2
50508164;D;D;D
50095841;D;D;D
50096005;D;D;D
50095842;D;D;D
50014549;C2;C2;C2
50071508;D;D;D
50142712;D;D;D
50396404;D;D;D
50073625;D;D;D
50073624;D;D;D
50204513;D;D;D
50700189;D;D;D
50105503;D;D;D
50796348;D;D;D
50065265;B2;B2;B2
50852590;D;D;D
50027744;C2;C2;C2
50642480;D;D;D
50060793;B1;B1;C1
50084741;D;D;D
50043505;D;D;D
50286404;D;D;D
50005014;D;D;D
50114758;D;D;D
50030663;D;D;D
50343947;D;D;D
50391542;D;D;D
50088763;D;D;D
50047937;C2;C2;C2
50005508;D;D;D
50413007;D;D;D
50095029;D;D;D
50112545;D;D;D
50444689;D;D;D
50020637;C1;C1;C1
50085055;C2;C2;D
50113839;D;D;D
50988875;D;D;D
50044264;D;D;D
50312383;D;D;D
50107766;D;D;D
50105750;C2;C1;B2
50133950;D;D;D
50678663;D;D;D
50204181;D;D;D
50289543;D;D;D
50632221;D;D;D
50434667;D;D;D
50040944;C2;C2;C2
50064417;C2;C2;C2
50901508;D;D;D
50353608;D;D;D
50999184;D;D;D
50071712;D;D;D
50790129;D;D;D
50383566;D;D;D
50114764;D;D;D
50458698;D;D;D
50011802;D;D;D
50014826;C1;C1;C1
50573233;D;D;D
50294806;D;D;D
50776274;D;D;D
50080408;C2;C2;D
50718002;D;D;D
50007959;D;D;D
50007961;C1;C1;C1
50403389;D;D;D
50075424;B2;C1;C1
50052158;B2;B2;C2
50812610;D;D;D
50106083;D;D;D
50375172;D;D;D
50075423;D;D;D
50029284;C2;B2;C2
50723758;D;D;D
50107126;D;D;D
50429639;D;D;D
50098372;D;D;D
50053351;C2;C2;D
50057513;D;C2;D
50047935;C1;B2;C2
50070364;D;D;D
50858823;D;D;D
50070363;D;D;D
50266926;D;D;D
50631586;D;D;D
50007958;C2;C2;C2
50789252;D;D;D
50283057;D;D;D
50109331;C2;C2;D
50465813;D;D;D
50040945;D;D;D
50096498;D;D;D
50100231;A;A;B1
50090246;C1;B1;C1
50042334;C2;C2;D
50305174;D;D;D
50561189;D;D;D
50041916;D;D;D
50112889;D;D;D
50079541;B1;B1;C1
50063311;D;C2;D
50996215;D;D;D
50412973;D;D;D
50161288;D;D;D
50013172;B2;B2;C1
50040948;D;D;D
50100223;D;D;D
50044440;C1;C1;C1
50131389;D;D;D
50895672;D;D;D
50012544;C1;B2;C2
50228102;D;D;D
50283782;D;D;D
50185004;D;D;D
50079464;D;D;D
50108823;D;D;D
50739395;D;D;D
50070366;D;D;D
50432990;D;D;D
50058415;D;D;D
50020634;D;D;D
50860003;D;D;D
50079731;D;D;D
50012541;D;D;D
50104803;D;D;D
50111245;D;D;D
50113847;D;D;D
50113907;B2;B2;B2
50967991;D;D;D
50040943;D;D;D
50835637;D;D;D
50116542;D;D;D
50041917;D;D;D
50085053;D;D;D
50214497;D;D;D
50110751;D;D;D
50110752;D;D;D
50843141;D;D;D
50070805;D;D;D
50190237;D;D;D
50087762;C2;C2;D
50014824;C2;C2;C2
50047598;C1;C2;C2
50104019;D;D;D
50084283;C2;C2;D
50099823;C2;C2;D
50031231;C2;C1;D
50104878;D;D;D
50102714;C1;C2;C2
50124137;D;D;D
50113233;D;D;D
50112073;C2;C1;C1
50063374;D;D;D
50104873;C2;C1;C2
50192256;D;D;D
50063130;D;D;D
50093504;C2;C2;D
50082348;D;C2;D
50064864;C2;C2;C2
50048733;D;D;D
50112076;D;D;D
50112077;C1;C1;C2
50593102;D;D;D
50650556;D;D;D
50101706;D;C2;D
50094795;C2;C2;D
50674854;D;D;D
50213318;D;D;D
50001582;D;D;D
50005354;D;D;D
50084405;D;D;D
50122592;D;D;D
50080839;C2;C1;C2
50004870;D;D;D
50086521;D;C2;D
50080848;C1;C1;D
50374362;D;D;D
50977997;D;C2;D
50650017;D;D;D
50729675;D;D;D
50955055;D;D;D
50610457;D;D;D
50102440;D;D;D
50102441;D;D;D
50074609;C1;C1;C1
50094166;C2;C2;D
50113517;D;D;D
50109511;D;D;D
50168789;D;D;D
50076286;D;D;D
50304690;D;D;D
50000412;D;D;D
50115555;D;D;D
50012446;D;D;D
50026653;D;D;D
50080852;C2;C2;C2
50133446;D;D;D
50300482;D;D;D
50076291;D;C2;D
50199412;C2;C2;C2
50094794;D;D;D
50143301;C2;D;D
50888269;D;D;D
50472984;D;D;D
50580043;D;D;D
50688790;D;D;D
50116714;D;D;D
50735209;D;D;D
50852337;D;D;D
50093796;C1;C2;D
50111718;C2;C2;D
50108431;D;C2;D
50108432;C2;C2;D
50283448;D;D;D
50116716;D;D;D
50104879;D;D;D
50089296;B2;C1;C1
50093094;B2;B1;C1
50104883;D;D;D
50112383;D;D;D
50291106;D;D;D
50300318;D;D;D
50234021;D;D;D
50086845;C1;C1;C2
50112240;C2;C2;D
50473077;D;D;D
50099653;B2;B1;C1
50298577;D;D;D
50450492;D;D;D
50300210;D;D;D
50767003;D;D;D
50112718;D;C2;D
50925016;D;D;D
50102411;D;D;D
50105210;D;D;D
50997785;D;D;D
50458108;D;D;D
50090603;C1;C1;D
50101011;D;D;D
50094574;D;C2;D
50112708;D;C2;D
50775553;D;D;D
50116717;D;D;D
50140213;D;D;D
50203665;D;D;D
50063816;D;D;D
50458981;D;D;D
50090601;C2;C2;D
50382101;D;D;D
50751689;D;D;D
50085667;D;D;D
50086851;C1;C1;D
50261517;C2;D;D
50090613;C1;C1;C1
50154303;D;D;D
50103230;C2;C1;D
50046949;C2;C2;D
50565214;D;D;D
50103237;C2;D;D
50108433;C2;C2;D
50204408;D;D;D
50937294;D;D;D
50576194;D;D;D
50094222;D;D;D
50115915;D;D;D
50820680;D;D;D
50729721;D;D;D
50116713;D;C2;D
50373412;D;D;D
50111719;B2;C1;C2
50945505;D;D;D
50144308;D;D;D
50073327;D;D;D
50089739;C1;C1;C1
50080614;C2;C2;D
50104882;D;D;D
50945297;D;D;D
50104249;B2;C2;C1
50091127;C2;B2;C2
50599283;D;D;D
50106480;C2;C2;D
50092804;D;D;D
50758845;D;D;D
50444638;D;D;D
50102412;D;D;D
50085664;C1;C1;D
50076013;D;D;D
50102413;D;D;D
50111720;D;D;D
50103232;D;D;D
50103922;C2;D;D
50103236;D;D;D
50091873;C1;C2;D
50111721;C2;D;D
50112714;D;D;D
50110119;D;D;D
50116715;D;D;D
50112717;D;D;D
50757393;D;D;D
50923951;D;D;D
50047514;D;D;D
50949683;D;D;D
50741195;D;D;D
50104881;D;C2;D
50851683;D;D;D
50102416;D;D;D
50111722;D;D;D
50102417;D;D;D
50679333;D;D;D
50327011;D;D;D
50094290;D;D;D
50093802;D;D;D
50087842;D;C2;C1
50793985;D;D;D
50097752;D;D;D
50097753;C2;C2;D
50447645;D;D;D
50961721;D;D;D
50101006;D;D;D
50112202;C2;D;D
50010690;C2;C1;D
50078711;D;C2;D
50102208;D;D;D
50112203;D;D;D
50045595;C2;C1;D
50057135;C1;B2;C2
50047807;B2;B2;C1
50104977;C2;C2;C1
50198947;D;D;D
50112204;D;D;D
50086234;D;C1;D
50004827;C1;C2;C1
50268848;D;D;D
50057991;D;D;D
50240129;D;D;D
50075765;D;C2;C2
50928740;D;D;D
50053468;C2;C2;C2
50614266;D;D;D
50001299;C2;C2;C2
50036316;D;C2;D
50554344;D;D;D
50102191;C1;C1;C2
50678590;D;D;D
50093801;D;C1;D
50281453;D;D;D
50818066;D;D;D
50603582;D;D;D
50966901;D;D;D
50033922;D;C2;D
50933922;D;D;D
50052905;D;D;D
50113462;D;D;D
50374885;D;D;D
50852965;D;C2;D
50059408;D;D;D
50045955;C2;C2;C1
50075911;D;D;D
50728768;D;D;D
50024924;D;C2;D
50024087;B2;B2;C1
50050591;C1;B2;C2
50632027;D;C2;C2
50793497;D;D;D
50395165;D;D;D
50060524;D;D;D
50105655;D;D;D
50354418;D;D;D
50004228;C2;C1;C2
50098926;D;D;D
50094808;A;B2;B2
50097546;C1;C2;B2
50104246;D;D;D
50093800;D;D;D
50175807;D;D;D
50545809;D;D;D
50104569;D;D;D
50099986;B2;C2;C2
50104570;D;D;D
50097549;D;D;D
50722379;D;D;D
50967177;D;D;D
50723855;D;D;D
50191527;D;D;D
50594168;D;D;D
50366882;D;D;D
50009788;D;D;D
50819240;D;D;D
50923374;D;D;D
50269569;D;D;D
50503650;D;D;D
50538659;D;C2;D
50543210;D;D;D
50093889;C2;C2;D
50093923;D;D;D
50911252;D;D;D
50354019;D;D;D
50537059;D;D;D
50679910;D;D;D
50103494;C1;B2;C2
50103219;C1;C1;D
50108899;D;D;D
50103495;C1;B2;C2
50899856;C2;C2;C2
50350471;D;D;D
50214896;D;D;D
50107569;D;D;D
50703242;D;D;D
50417657;D;D;D
50613499;D;D;D
50105112;C2;C2;D
50725173;D;D;D
50724126;D;D;D
50093888;D;D;D
50122827;D;D;D
50034121;D;D;D
50094801;D;D;D
50996150;D;D;D
50115031;D;D;D
50337637;D;D;D
50091790;C2;C2;C2
50054314;D;D;D
50001795;C2;C2;C2
50657070;D;D;D
50052184;C2;C2;C2
50114010;D;D;D
50582119;D;D;D
50147420;D;D;D
50083326;C1;B2;C2
50067390;C1;C1;C1
50596276;D;D;D
50339877;D;D;D
50196855;D;D;D
50051514;D;D;D
50002137;D;D;D
50028012;D;C2;D
50067643;D;D;D
50573322;D;D;D
50024364;C2;C2;C2
50679309;D;D;D
50103281;D;D;D
50031037;C2;C2;C2
50960466;D;D;D
50488503;D;D;D
50424912;D;C2;D
50955438;D;D;D
50715194;D;D;D
50001437;B2;B2;B2
50707523;D;D;D
50047922;C1;B2;C2
50036010;D;D;D
50049204;D;D;D
50769286;D;D;D
50019072;C1;C1;C1
50011984;C2;C2;C2
50061209;D;D;D
50012724;C2;C2;C2
50019999;D;D;D
50163108;D;D;D
50067642;D;D;D
50493175;D;D;D
50031030;C1;C1;C1
50107957;D;D;D
50424394;D;D;D
50278746;D;D;D
50822500;D;D;D
50888919;D;D;D
50529269;D;D;D
50049416;D;D;D
50083810;D;D;D
50111420;B1;C1;C1
50059600;D;D;D
50136305;D;D;D
50103282;D;D;D
50713957;D;D;D
50098094;B2;C1;C2
50310224;D;D;D
50127306;D;D;D
50011562;D;D;D
50148273;D;D;D
50431625;D;D;D
50036400;D;D;D
50052406;D;D;D
50096012;D;D;D
50024373;C2;C2;C2
50106050;D;D;D
50114524;D;D;D
50639641;D;D;D
50360167;D;D;D
50484915;D;D;D
50113944;D;D;D
50113222;D;D;D
50106051;D;D;D
50101493;C2;C2;D
50410008;D;D;D
50051307;D;D;D
50697633;D;D;D
50880446;D;D;D
50476947;D;D;D
50486063;D;D;D
50151584;D;D;D
50401866;D;D;D
50572482;D;D;D
50392034;B2;B2;B2
50060504;D;D;D
50519042;D;D;D
50857363;D;D;D
50732854;D;D;D
50667165;D;D;D
50662287;D;D;D
50100813;D;D;D
50495186;D;D;D
50115033;D;D;D
50791826;D;D;D
50096579;C2;C2;D
50101396;B1;B2;B2
50332198;D;D;D
50114525;D;D;D
50906119;D;D;D
50023788;C1;C1;C1
50019076;B2;B2;B2
50075901;D;D;C2
50095537;D;D;D
50001803;C2;C2;C2
50841602;D;D;D
50203304;D;D;D
50106054;D;D;D
50020863;C2;C2;C2
50081688;D;D;D
50405837;D;D;D
50678175;D;D;D
50090541;C1;C1;D
50071691;B2;B1;B2
50071688;B2;B2;B2
50534874;D;D;D
50010441;C1;C1;C1
50096607;D;D;D
50081681;C1;C1;C2
50090446;D;D;D
50088511;D;D;D
50096581;D;D;D
50107960;D;D;D
50039844;D;D;D
50777807;D;D;D
50101395;D;D;D
50061329;D;C2;D
50447513;D;D;D
50021030;D;D;D
50762559;D;D;D
50107961;C1;C1;C1
50561359;D;D;D
50099998;D;D;D
50100266;D;D;D
50095918;D;D;D
50115028;D;D;D
50114011;D;D;D
50075902;D;D;D
50066831;D;D;D
50096582;D;D;D
50548387;D;D;D
50030784;D;D;D
50096007;D;D;D
50262203;D;D;D
50110563;D;D;D
50019079;D;D;D
50110564;D;D;D
50028439;D;D;D
50039342;A;B1;A
50285203;D;D;D
50353551;D;D;D
50016343;D;D;D
50041860;C2;C2;C2
50084196;B2;B2;B2
50182137;D;D;D
50807870;D;D;D
50030786;D;D;D
50941585;D;D;D
50452797;D;D;D
50115976;D;D;D
50106545;D;C2;D
50110565;C2;C2;D
50042357;D;D;D
50090616;D;D;D
50086901;D;D;D
50709852;D;D;D
50737791;D;D;D
50543253;D;D;D
50095543;D;D;D
50164317;D;D;D
50876104;D;D;D
50131796;D;D;D
50018594;D;D;D
50057100;A;A;B2
50593773;D;D;D
50305263;D;D;D
50106059;B2;B2;C1
50019520;C2;C2;C2
50095125;C2;C1;C2
50509896;D;D;D
50095126;C2;C2;C2
50701576;D;D;D
50720635;D;D;D
50076313;C2;C2;D
50030790;C1;C1;C1
50202960;D;D;D
50856030;D;D;D
50101400;D;D;D
50379690;D;D;D
50018000;D;D;D
50447548;D;D;D
50909355;D;D;D
50061330;A;B1;B2
50044294;D;D;D
50556312;D;D;D
50067644;B1;A;B2
50017747;B2;B2;B2
50084272;A;A;B2
50318055;D;D;D
50113225;D;D;D
50847252;D;D;D
50033383;D;D;D
50966340;D;D;D
50037693;D;D;D
50071698;B2;B1;B1
50071699;C2;B2;B2
50610252;D;D;D
50954962;D;D;D
50948083;C2;C2;D
50253964;C2;C2;D
50854186;D;D;D
50024557;D;D;D
50070142;D;D;D
50103872;D;D;D
50209922;D;D;D
50444395;D;D;D
50113226;D;D;D
50038545;D;D;D
50115856;D;D;D
50106548;D;D;D
50002256;C2;C2;C2
50106064;C1;C1;C1
50095541;D;D;D
50092932;D;D;D
50113227;D;D;D
50779931;D;D;D
50622536;D;D;D
50021271;D;C2;D
50355511;D;D;D
50824449;D;D;D
50084197;D;D;D
50412450;D;D;D
50095540;D;D;D
50895893;D;D;D
50801988;D;D;D
50824198;D;D;D
50067645;C2;C2;D
50086905;C2;C2;D
50030782;C2;C2;C2
50022476;D;D;D
50162233;D;D;D
50224727;D;D;D
50911538;D;D;D
50920049;D;D;D
50040834;D;D;D
50041080;D;D;D
50058225;D;D;D
50296892;D;D;D
50086674;D;D;D
50046809;D;D;D
50008314;D;D;D
50474626;D;D;D
50052325;D;D;D
50005337;D;D;D
50113213;D;D;D
50008317;D;D;D
50051995;D;D;D
50058228;D;D;D
50112189;D;D;D
50086328;D;D;D
50041081;D;D;D
50595865;D;D;D
50102224;D;D;D
50076547;D;D;D
50040833;D;D;D
50114568;D;D;D
50070542;D;D;D
50083202;D;D;D
50041078;D;D;D
50084677;D;D;D
50043721;D;D;D
50086326;D;D;D
50096451;D;D;D
50076962;D;D;D
50073574;D;D;D
50076545;D;D;D
50097972;D;D;D
50097973;D;D;D
50463535;D;D;D
50929534;C2;C2;D
50129929;D;D;D
50449400;D;D;D
50005779;C2;C1;C2
50954474;D;D;D
50041133;D;D;D
50051151;D;D;D
50050039;C2;C2;D
50919849;D;D;D
50093554;D;D;D
50210130;D;D;D
50040916;C2;C1;D
50659847;D;D;D
50231871;D;D;D
50094300;D;D;D
50083102;D;D;D
50029033;B1;B1;B1
50105870;D;D;D
50083097;D;D;D
50018931;D;D;D
50162411;D;D;D
50074433;D;D;D
50572628;D;D;D
50618865;D;D;D
50141112;D;D;D
50890077;D;D;D
50113356;D;D;D
50060944;D;D;D
50411985;D;D;D
50142542;D;D;D
50110009;D;D;D
50330985;D;D;D
50130927;C2;D;D
50278541;D;D;D
50018929;D;D;D
50688715;D;D;D
50186884;D;D;D
50358618;D;D;D
50792784;D;D;D
50575686;D;D;D
50110011;B2;C1;C1
50128558;D;D;D
50174924;D;D;D
50057568;D;D;D
50107482;D;D;D
50952692;D;D;D
50938320;D;D;D
50417754;D;D;D
50864858;D;D;D
50009900;C2;C2;C2
50000447;D;D;D
50577565;D;D;D
50775561;D;D;D
50394320;D;D;D
50105387;D;D;D
50022046;D;D;D
50045003;D;D;D
50202545;D;D;D
50066472;B1;B2;B2
50012177;D;D;D
50074282;B2;B2;C2
50581899;D;D;D
50105873;D;D;D
50008757;D;D;D
50798200;D;D;D
50126288;D;D;D
50943146;D;D;D
50020071;D;D;D
50718266;D;D;D
50886290;D;D;D
50110440;D;D;D
50848879;D;D;D
50410040;D;D;D
50353691;D;D;D
50213288;D;D;D
50000519;D;D;D
50814125;D;D;D
50875418;D;D;D
50720376;D;D;D
50516345;D;D;D
50861190;D;D;D
50107484;D;D;D
50661965;D;D;D
50550284;D;D;D
50729039;D;D;D
50764004;D;D;D
50093556;D;C2;D
50000456;C1;C1;C2
50315129;D;D;D
50099285;B2;C1;C2
50406078;D;D;D
50011293;C2;C2;C2
50273388;D;D;D
50347829;D;D;D
50976265;D;D;D
50116101;D;D;D
50887092;D;D;D
50010533;C2;C2;C2
50666096;D;D;D
50290924;D;D;D
50129627;D;D;D
50028149;C2;C2;C2
50275402;D;D;D
50152688;D;D;D
50918389;D;D;D
50607448;D;D;D
50101423;D;D;D
50094086;B2;C1;B2
50014148;C2;C2;C2
50021129;C1;C1;C1
50526871;D;D;D
50009278;D;D;D
50781235;D;D;D
50060495;C1;C1;C2
50731912;D;D;D
50043446;D;D;D
50223070;D;D;D
50358553;D;D;D
50230743;D;D;D
50000471;B2;B2;B2
50186957;D;D;D
50626450;D;D;D
50345176;D;D;D
50279726;D;D;D
50095348;D;D;D
50315889;D;D;D
50224506;D;D;D
50010523;B1;B1;B1
50589040;D;D;D
50110442;D;D;D
50927884;D;D;D
50059169;C2;C2;D
50586521;D;D;D
50111441;D;D;D
50456431;D;D;D
50914049;D;D;D
50116102;D;D;D
50866710;D;D;D
50929720;D;D;D
50079228;C1;C1;C1
50022876;D;C2;D
50101086;D;C2;D
50105878;D;D;D
50101085;C1;C1;D
50064054;C2;C2;D
50000474;D;D;D
50000475;C2;C2;C2
50648047;D;D;D
50859455;D;D;D
50265059;D;D;D
50362372;D;D;D
50282034;D;D;D
50873180;D;D;D
50858130;D;D;D
50396617;D;D;D
50302868;D;D;D
50321242;D;D;D
50339265;D;D;D
50342126;D;D;D
50116104;C2;D;C2
50111443;B2;B2;C2
50246348;D;D;D
50211250;D;D;D
50731785;D;D;D
