Lidnummer;Klassement enkel;Klassement dubbel;Klassement gemengd
50034255;B2;B2;B2
50034251;B2;B2;B2
50031239;C2;C2;C2
50027473;C2;C1;C2
50025240;D;D;D
50025181;D;D;D
50023460;C1;C1;C1
50019777;D;D;D
50018727;D;D;D
50018452;C2;C2;C2
50015410;D;D;D
50015401;C2;C2;C2
50012882;D;D;D
50012879;D;D;D
50007612;C1;C1;C1
50005958;D;D;D
50005955;D;D;D
50005503;C1;B2;C1
50004350;D;D;D
50003946;D;D;D
50000829;C1;C1;C1
50991671;D;D;D
50841718;D;D;D
50739468;D;D;D
50719084;D;D;D
50706497;D;D;D
50591010;D;D;D
50499874;D;D;D
50342959;D;D;D
50273493;D;D;D
50258664;D;D;D
50134493;D;D;D
50116799;D;D;D
50116798;D;D;D
50114081;D;D;D
50113860;D;D;D
50113859;C1;D;D
50112821;D;D;D
50112699;D;D;D
50112698;D;D;D
50112681;D;D;D
50112680;D;D;D
50112678;D;D;D
50112668;D;D;D
50112667;D;D;D
50112665;D;D;D
50112661;D;D;D
50112660;D;D;D
50112659;D;D;D
50112657;D;D;D
50112656;C2;C2;C2
50112655;C2;D;D
50112654;D;D;D
50101394;D;D;D
50084385;D;D;D
50071454;C2;C2;C2
50068872;D;D;D
50991086;D;D;D
50951521;D;D;D
50950088;D;D;D
50923374;D;D;D
50895761;D;D;D
50846108;D;D;D
50807153;D;D;D
50761307;D;D;D
50737945;D;D;D
50719793;D;D;D
50640143;D;D;D
50612832;D;D;D
50585223;D;D;D
50543210;D;D;D
50503650;D;D;D
50319566;D;D;D
50269569;D;D;D
50222481;D;D;D
50153862;D;D;D
50118978;D;D;D
50113958;D;D;D
50113957;D;D;D
50113956;D;D;D
50109956;D;D;D
50109169;D;D;D
50109168;D;D;D
50107564;D;D;D
50107563;D;D;D
50106769;D;D;D
50099355;D;D;D
50098182;D;D;D
50098052;D;D;D
50097532;D;D;D
50093919;D;D;D
50093914;D;D;D
50093908;D;D;D
50093907;D;D;D
50093906;D;D;D
50045008;C2;C2;C2
50027798;D;D;D
50109038;C2;C2;C2
50095095;C2;C2;C2
50065359;D;D;D
50064168;C2;C2;C2
50061351;D;C2;C2
50060809;D;D;D
50060808;D;D;D
50060807;D;D;D
50060076;D;D;D
50058247;D;D;D
50037580;C2;C2;D
50034446;D;D;D
50028973;C2;C2;C2
50012820;D;D;D
50882368;D;D;D
50828495;D;D;D
50794132;D;D;D
50638394;D;D;D
50582089;D;D;D
50377507;D;D;D
50321439;D;D;D
50259563;D;D;D
50246771;D;D;D
50193589;D;D;D
50191993;D;D;D
50115633;D;D;D
50114123;D;D;D
50113335;D;D;D
50113333;D;D;D
50113332;D;D;D
50113058;D;D;D
50112581;D;D;D
50112578;D;D;D
50108815;D;D;D
50108645;C2;D;C2
50107700;D;D;D
50107699;D;D;D
50106807;D;D;D
50106806;D;D;D
50104729;C2;D;D
50104591;D;D;D
50104412;D;D;D
50100147;D;D;D
50100145;D;D;D
50099697;D;D;D
50099608;D;D;D
50099607;D;D;D
50098796;D;D;D
50098795;D;D;D
50098794;D;D;D
50098607;D;D;D
50098606;D;D;D
50098319;D;D;D
50097701;D;D;D
50097700;D;D;D
50096748;D;D;D
50096347;D;D;D
50096346;D;D;D
50095998;D;D;D
50093973;D;D;D
50088114;D;D;D
50087064;D;D;D
50086443;D;D;D
50084765;D;D;D
50084132;D;D;D
50072276;D;D;D
50070640;C2;C2;C2
50068737;D;C1;D
50066951;D;D;D
50066947;D;D;D
50065010;D;D;D
50064587;C2;C2;D
50062583;D;D;D
50062426;D;D;D
50059641;D;D;D
50059280;D;D;D
50059139;C1;C1;C2
50057768;D;D;D
50053047;D;D;D
50047500;C1;C1;C1
50047039;D;D;D
50045765;C2;C1;C2
50045268;D;D;D
50044099;C1;C1;C1
50043987;C1;C1;C2
50043870;D;D;D
50043713;C2;C2;C2
50037734;D;D;D
50036472;D;D;D
50033851;D;C2;D
50020735;D;D;D
50010967;C2;D;D
50010966;D;D;D
50010964;C2;C2;C2
50010959;C2;C2;C2
50010958;C2;C2;C2
50973584;D;D;D
50951882;D;D;D
50943138;D;D;D
50918613;D;D;D
50902814;D;D;D
50867687;D;D;D
50858424;D;D;D
50850113;D;D;D
50832492;D;D;D
50831704;D;D;D
50831542;D;D;D
50817213;D;D;D
50814044;D;D;D
50806440;D;D;D
50804774;D;D;D
50799649;D;D;D
50787802;D;D;D
50783424;D;D;D
50774611;D;D;D
50746057;D;D;D
50737953;D;D;D
50727680;D;D;D
50727672;D;D;D
50709739;D;D;D
50702742;D;D;D
50682563;D;D;D
50675362;D;D;D
50643827;D;D;D
50642995;D;D;D
50619322;D;D;D
50596691;D;D;D
50592521;D;D;D
50569503;D;D;D
50568558;D;D;D
50550861;D;D;D
50545140;D;D;D
50535870;D;D;D
50534416;D;D;D
50520113;D;D;D
50515578;D;D;D
50482963;D;D;D
50469118;D;D;D
50434896;D;D;D
50431048;D;D;D
50428411;D;D;D
50428381;D;D;D
50427997;D;D;D
50417924;D;D;D
50409042;D;D;D
50406744;D;D;D
50379380;D;D;D
50373013;D;D;D
50354728;D;D;D
50346822;D;D;D
50346598;D;D;D
50342843;D;D;D
50327003;D;D;D
50325949;D;D;D
50308777;D;D;D
50275364;D;D;D
50267426;D;D;D
50261088;D;D;D
50254782;D;D;D
50250655;D;D;D
50245422;D;D;D
50236342;D;D;D
50210270;D;D;D
50208128;D;D;D
50206575;D;D;D
50197193;D;D;D
50184903;D;D;D
50183729;D;D;D
50142925;D;D;D
50137913;D;D;D
50116747;D;D;D
50116742;D;D;D
50115659;D;D;D
50115009;D;D;D
50114596;D;D;D
50114594;D;D;D
50114210;D;D;D
50114114;D;D;D
50114000;D;D;D
50113999;D;D;D
50111428;D;D;D
50111055;D;D;D
50111053;D;D;C2
50111052;C2;D;D
50110941;D;D;D
50110067;D;D;D
50110063;D;D;D
50109431;D;D;D
50109430;D;D;D
50108774;D;D;D
50107828;C2;C2;D
50107169;D;D;D
50105831;D;D;D
50104329;B2;C1;C2
50103381;C1;C1;C1
50100430;D;D;D
50100073;C1;C1;D
50099693;D;D;D
50099692;D;D;D
50099476;D;D;D
50099317;D;D;D
50096965;D;D;D
50096242;D;D;D
50096239;D;D;D
50095694;D;D;D
50095693;D;D;D
50095690;D;D;D
50095688;D;D;D
50095351;D;D;D
50094342;D;D;D
50091349;D;D;D
50091017;D;D;D
50090788;D;D;D
50090783;D;D;D
50088130;C1;B2;C1
50087485;C1;C2;C2
50087484;D;D;D
50085646;D;D;D
50081703;D;D;D
50081646;D;C2;D
50081645;C1;B2;C2
50080550;D;D;D
50079438;D;D;D
50078670;D;D;D
50076850;D;D;D
50076845;D;D;D
50076355;D;D;D
50075851;D;D;D
50072501;D;D;D
50072500;D;D;D
50071808;D;C2;C1
50071516;D;D;D
50070962;C2;C2;C2
50070598;D;D;D
50070372;C1;C1;C1
50069613;C2;C1;C2
50067363;D;D;D
50067133;B1;B1;B2
50066700;D;D;D
50066693;C2;B2;C1
50066513;D;D;D
50063179;B1;B1;C1
50062981;D;D;D
50062800;D;D;D
50062655;C2;D;C2
50060774;D;D;D
50059666;C2;C2;C2
50058647;B2;B2;C2
50056483;C1;C2;C1
50056084;D;D;D
50056082;D;D;D
50054016;D;D;D
50052114;D;D;D
50050995;D;D;D
50050446;D;D;D
50044383;C2;C2;C2
50044376;D;D;D
50044208;D;D;D
50044188;C1;C1;C1
50044083;C1;C1;C1
50040285;D;D;D
50033856;C1;C1;C1
50032606;D;C2;D
50032455;D;D;D
50019427;B1;B1;B1
50992341;D;D;D
50983849;D;D;D
50964143;D;D;D
50947303;D;D;D
50926268;D;D;D
50911449;D;D;D
50899244;D;D;D
50889354;D;D;D
50883569;D;D;D
50808540;D;D;D
50797042;D;D;D
50785737;D;D;D
50739905;D;D;D
50736930;D;D;D
50728733;D;D;D
50718932;D;D;D
50707728;D;D;D
50700049;D;D;D
50680552;D;D;D
50668781;D;D;D
50663763;D;D;D
50652435;D;D;D
50649914;D;D;D
50608878;D;D;D
50601288;D;D;D
50564021;D;D;D
50536907;D;D;D
50527088;D;D;D
50520830;D;D;D
50517937;D;D;D
50514474;D;D;D
50508733;D;D;D
50496638;D;D;D
50494988;D;D;D
50491830;D;D;D
50490796;D;D;D
50479806;D;D;D
50457616;D;D;D
50446177;D;D;D
50439030;D;D;D
50430246;D;D;D
50400258;D;D;D
50388096;D;D;D
50360221;D;D;D
50305948;D;D;D
50295888;D;D;D
50292242;D;D;D
50291114;D;D;D
50290711;D;D;D
50280511;D;D;D
50277472;D;D;D
50276425;D;D;D
50271709;D;D;D
50242628;D;D;D
50213210;D;D;D
50204238;D;D;D
50194798;D;D;D
50193228;D;D;D
50191810;D;D;D
50188046;D;D;D
50181645;D;D;D
50177184;D;D;D
50174991;D;D;D
50163698;D;D;D
50156861;D;D;D
50156713;D;D;D
50135570;D;D;D
50116451;D;D;D
50116450;B1;B1;B2
50115959;D;D;D
50115957;D;D;D
50115956;D;D;D
50115955;D;D;D
50115953;D;D;D
50115835;D;D;D
50115834;D;D;D
50115832;D;D;D
50115829;D;D;D
50115818;D;D;D
50115815;D;D;D
50115810;D;D;D
50114621;D;D;D
50113622;D;D;D
50113407;D;D;D
50113405;D;D;D
50113402;D;D;D
50113396;D;D;D
50113149;D;D;D
50113148;D;D;D
50111682;D;D;D
50111586;D;D;D
50111581;D;D;D
50111580;D;D;D
50111578;D;D;D
50111577;D;D;D
50111572;D;D;D
50110991;D;D;D
50110989;D;D;D
50110988;D;D;D
50110981;D;D;D
50110978;D;D;D
50110975;D;D;D
50110971;D;D;D
50109632;D;D;D
50109302;D;D;D
50108959;B2;B2;B2
50108394;D;D;D
50108393;D;D;D
50108391;D;D;D
50107308;D;D;D
50106674;D;D;D
50106624;D;D;D
50106623;D;D;D
50105583;D;D;D
50105160;D;D;D
50105157;D;D;D
50105018;D;D;D
50104508;D;D;D
50103955;C1;C1;C2
50102955;D;D;D
50102722;D;D;D
50101624;D;D;D
50100840;C2;C2;D
50100830;D;D;D
50100676;D;D;D
50100589;D;D;D
50100585;D;D;D
50100287;D;D;D
50099437;D;D;D
50099436;D;D;D
50099076;D;D;D
50098656;D;D;D
50098520;D;D;D
50098312;C2;D;D
50096820;C2;D;D
50096573;D;D;D
50096570;D;D;D
50096462;D;D;D
50096458;D;D;D
50094924;B2;B2;B2
50094702;D;D;D
50094485;D;C2;D
50093948;D;D;D
50093865;D;D;D
50092590;D;D;D
50092588;D;D;D
50092576;D;D;D
50092458;D;D;D
50092143;D;D;D
50092142;D;D;D
50092137;D;D;D
50092134;D;D;D
50091501;D;D;D
50091091;D;D;D
50091090;D;D;D
50091089;C2;D;D
50091088;D;D;D
50090373;D;C2;D
50090132;B1;B1;B1
50086345;C1;C2;D
50085748;D;D;D
50084525;D;D;D
50083929;B1;B1;B1
50083852;D;D;D
50083823;C2;C2;D
50082523;D;C2;D
50081970;D;D;D
50081969;D;D;D
50081966;B2;B2;B2
50081730;C2;D;D
50080108;C2;C2;C2
50078831;D;D;D
50077177;C2;C2;C2
50076827;D;D;D
50076822;D;D;D
50076525;D;D;D
50076517;D;D;D
50076499;A;A;A
50074142;B2;C2;C2
50073877;C2;C2;C2
50073572;B2;B2;C2
50073068;D;D;D
50071647;C1;C2;D
50071646;C2;C2;D
50070014;D;D;D
50069952;C1;B2;B2
50069038;C2;C2;C2
50068031;D;C2;D
50066974;C2;C2;C2
50066967;D;D;D
50066420;C1;C1;C1
50066416;C2;D;C2
50066332;D;D;D
50065810;D;C2;D
50063845;C1;C1;C1
50063380;C1;C1;C1
50063192;C2;C2;D
50062873;D;D;D
50062740;D;D;D
50062510;C2;C1;C2
50061896;B1;A;A
50061347;D;D;D
50060554;C1;B2;B1
50060221;C1;C2;D
50059746;B2;B2;C2
50059498;D;D;D
50057708;D;D;D
50057313;C2;C2;C2
50056907;D;D;D
50055585;C1;C1;C1
50055140;C2;C1;D
50054539;D;D;D
50052223;C1;C1;C1
50050601;D;C2;D
50049403;C2;C1;C2
50049171;C2;C2;D
50049170;C1;C1;C1
50048929;D;C2;C2
50047635;D;C1;D
50047634;B2;B2;B2
50047581;C1;C1;C1
50047295;D;D;D
50046072;C2;C1;C2
50043764;C1;C1;C1
50043615;C2;C1;D
50039016;D;D;D
50037095;B2;B2;B2
50035893;D;D;D
50035657;D;C1;D
50034256;C2;B2;C2
50033372;D;C2;D
50031356;B2;B2;B2
50030805;C2;B2;C1
50030804;C2;C2;C1
50029589;C1;C1;C1
50029358;C2;C2;C2
50028403;C2;C2;C2
50027709;C1;C1;C1
50027560;D;C2;C2
50027559;C2;C2;D
50025407;B2;B2;B2
50024623;C2;C2;C2
50023573;C1;C1;C1
50023054;C2;C2;C2
50020555;C1;C1;C1
50019670;B2;B2;B2
50019039;C2;C2;C2
50018202;D;D;D
50015368;B2;B2;B2
50012944;D;D;D
50009784;C2;C2;D
50009783;C2;C2;C2
50006216;D;D;D
50004913;C2;C2;C2
50980238;D;D;D
50974785;D;D;D
50910639;D;D;D
50902679;D;D;D
50896156;D;D;D
50891898;D;D;D
50843834;D;D;D
50809393;D;D;D
50797239;D;D;D
50774980;D;D;D
50774182;D;D;D
50736949;D;D;D
50730479;D;D;D
50705423;D;D;D
50677055;D;D;D
50674234;D;D;D
50664832;D;D;D
50662759;D;D;D
50657216;D;D;D
50656511;D;D;D
50616315;D;D;D
50610031;D;D;D
50604635;D;D;D
50585029;D;D;D
50565648;D;D;D
50540858;D;D;D
50519700;D;D;D
50508032;D;D;D
50491288;D;D;D
50475118;D;D;D
50455087;D;D;D
50389610;D;D;D
50374133;D;D;D
50367714;D;D;D
50335561;D;D;D
50332600;D;D;D
50313401;D;D;D
50303333;D;D;D
50282522;D;D;D
50259474;D;D;D
50238752;D;D;D
50221825;D;D;D
50213970;D;D;D
50213296;D;D;D
50210572;D;D;D
50205765;D;D;D
50181580;D;D;D
50178466;D;D;D
50161164;D;D;D
50112382;D;D;D
50112352;D;D;D
50107248;D;D;D
50107247;D;D;D
50107240;D;D;D
50107208;D;D;D
50103046;D;D;D
50098263;D;D;D
50098249;C2;C2;C2
50098243;D;D;D
50093679;D;D;D
50093670;D;D;D
50086437;D;D;D
50083715;C2;C2;D
50074646;D;D;D
50072923;D;D;D
50069169;D;D;D
50066398;D;D;D
50066364;D;D;D
50060012;D;D;D
50056061;D;D;D
50054573;C2;D;C2
50053462;C2;C2;C2
50048935;D;C2;D
50048934;C2;C2;C2
50045104;C2;C2;C2
50045097;C2;C2;D
50032026;C2;C2;D
50015181;C2;C2;C2
50996223;D;D;D
50978721;D;D;D
50974521;D;D;D
50956280;D;D;D
50944444;D;D;D
50824821;D;D;D
50822454;D;D;D
50802615;D;D;D
50757792;D;D;D
50737368;D;D;D
50709798;D;D;D
50686364;D;D;D
50685325;D;D;D
50666959;D;D;D
50591959;D;D;D
50548425;D;D;D
50470302;D;D;D
50396757;D;D;D
50389718;D;D;D
50387677;D;D;D
50328883;D;D;D
50310690;D;D;D
50303775;D;D;D
50253158;D;D;D
50253042;D;D;D
50242164;D;D;D
50225936;D;D;D
50214969;D;D;D
50209183;D;D;D
50188437;D;D;D
50186841;D;D;D
50163043;D;D;D
50160796;D;D;D
50116759;D;D;D
50116740;D;D;D
50116549;D;D;D
50116547;D;D;D
50116546;D;D;D
50114893;D;D;D
50114892;D;D;D
50114099;B2;B2;C2
50114097;D;D;D
50114096;D;D;D
50114065;D;D;D
50113530;D;D;D
50113529;D;D;D
50111402;B1;B2;B2
50111205;B1;B1;B1
50110855;D;D;D
50110698;D;D;D
50110697;D;D;D
50109624;D;D;D
50109623;D;D;D
50109510;D;D;D
50109509;D;D;D
50109507;D;D;D
50109335;B1;B1;B1
50109136;D;D;D
50105629;D;D;D
50105513;D;D;D
50105511;D;D;D
50104294;D;D;D
50104196;D;D;D
50103990;D;D;D
50100554;D;D;D
50100553;D;D;D
50100551;C2;D;D
50099406;D;D;D
50099173;D;D;D
50095101;B1;B1;B1
50092920;C2;C2;C2
50089968;C1;B2;C2
50085463;B2;B2;B2
50085462;C2;C1;C2
50085119;B1;B1;B2
50077551;D;D;D
50075933;D;D;D
50074432;C2;C1;C2
50070627;C2;C2;C2
50065301;C2;C1;C2
50062932;B1;B1;B2
50059531;D;D;D
50055762;C1;C1;C1
50052902;D;D;D
50049914;B2;B2;B2
50048558;C1;C1;C1
50048038;D;D;D
50048037;D;D;D
50048036;C2;C2;C2
50043496;B2;B2;B2
50040301;D;D;D
50037470;B2;B2;B1
50024273;C1;C1;C1
50021076;D;D;D
50020616;D;D;D
50018901;C2;C2;C2
50017444;C2;C2;C2
50014599;C2;C2;C2
50014596;C1;C1;C1
50976613;D;D;D
50962604;D;D;D
50851063;D;D;D
50847287;D;D;D
50807757;D;D;D
50787918;D;D;D
50768417;D;D;D
50683314;D;D;D
50672010;D;D;D
50664085;D;D;D
50649515;D;D;D
50640151;D;D;D
50624059;D;D;D
50620606;D;D;D
50579088;D;D;D
50529986;D;D;D
50423347;D;D;D
50271768;D;D;D
50262939;D;D;D
50257536;D;D;D
50239473;D;D;D
50237799;D;D;D
50218956;D;D;D
50165135;D;D;D
50138146;D;D;D
50125001;D;D;D
50113674;D;D;D
50113670;D;D;D
50107620;D;D;D
50099089;D;D;D
50095154;C2;C2;C2
50092781;D;D;D
50085283;D;D;D
50080311;D;D;D
50076953;D;D;D
50074888;D;C2;C2
50073692;D;D;D
50073196;C2;C2;D
50073193;C2;D;C2
50069314;D;D;D
50064101;D;D;D
50057584;D;C2;D
50056182;D;D;D
50053545;D;D;D
50047035;D;D;D
50041988;C1;C1;C1
50037736;C2;C2;C2
50030794;C2;C1;C2
50028991;D;D;D
50027391;C1;C1;C1
50027284;D;D;D
50025957;C2;C1;C2
50023490;C1;C1;C1
50023489;C2;C2;C2
50022394;D;D;D
50997092;D;D;D
50919695;D;D;D
50914561;D;D;D
50911864;D;C2;D
50878883;D;D;D
50878352;D;D;D
50869337;D;D;D
50868853;D;D;D
50831313;D;D;D
50829890;D;D;D
50829661;D;D;D
50829025;D;D;D
50828967;D;D;D
50808850;D;D;D
50797484;D;D;D
50784013;D;D;D
50754211;D;D;D
50751603;D;D;D
50747932;D;D;D
50741640;D;D;D
50736566;D;D;D
50717456;D;D;D
50717030;D;D;D
50713493;D;D;D
50706551;D;D;D
50706101;D;D;D
50704907;D;D;D
50702319;D;D;D
50694707;D;D;D
50678701;D;D;D
50675559;D;D;D
50672444;D;D;D
50670271;D;D;D
50648330;D;D;D
50642154;D;D;D
50627643;D;D;D
50627627;D;D;D
50626469;D;D;D
50621505;D;D;D
50591835;D;D;D
50584340;D;C2;D
50576976;D;D;D
50565796;D;D;D
50547577;D;D;D
50535420;D;D;D
50534742;D;D;D
50527975;D;D;D
50519662;D;D;D
50502379;D;D;D
50482467;D;D;D
50476718;D;C2;D
50475134;D;D;D
50470981;D;D;D
50459651;D;D;D
50437097;D;D;D
50434535;D;D;D
50424920;D;D;D
50400398;D;D;D
50383396;D;D;D
50380737;D;D;D
50378546;C1;C1;C1
50378155;D;D;D
50365916;D;D;D
50365509;D;D;D
50349732;D;D;D
50347411;D;D;D
50335472;D;D;D
50334506;C2;C2;C2
50314807;D;D;D
50311506;D;D;D
50300393;D;D;D
50294865;D;D;D
50289799;C2;C2;C2
50286382;D;D;D
50283669;D;D;D
50278800;D;D;D
50277316;D;D;D
50273485;D;D;D
50270877;D;D;D
50261231;D;D;D
50260901;D;D;D
50246259;D;D;D
50222643;D;D;D
50222597;D;D;D
50219103;D;D;D
50216937;D;D;D
50206362;D;C2;D
50205803;B2;B2;B2
50189549;D;D;D
50188577;D;D;D
50180940;D;D;D
50153129;D;D;D
50146300;D;D;D
50140272;D;D;D
50139975;D;D;D
50138154;D;D;D
50134590;D;D;D
50133152;D;D;D
50112463;D;D;D
50112462;D;D;D
50112455;D;D;D
50110954;D;D;D
50109414;D;D;D
50109413;D;D;D
50109412;B2;B1;B1
50108897;D;D;D
50107888;D;D;D
50106820;C2;C2;C2
50106819;D;D;D
50106750;D;D;D
50105152;C2;C2;C2
50105147;C2;C2;C2
50105141;C2;C2;D
50104815;B1;C1;C1
50104031;D;D;D
50101010;D;C2;D
50100794;D;D;D
50100792;D;D;D
50099267;D;D;D
50099264;C2;C2;D
50097674;C2;C2;D
50097054;B1;B1;B1
50096848;D;D;D
50095856;D;D;D
50095072;C1;C1;C1
50094897;C1;D;D
50092395;C2;C2;C2
50092387;B2;B1;B1
50091586;C2;C2;C2
50091585;D;D;D
50091583;C1;B2;B2
50091582;C1;C1;C1
50091580;C2;C2;D
50090359;C1;B2;C1
50089753;D;D;D
50089457;D;D;D
50088186;D;D;D
50086874;D;C2;D
50086607;D;D;D
50086307;D;D;D
50085480;C2;C2;D
50085479;C1;C2;C2
50085478;C1;C1;C2
50085208;C1;B2;C1
50081058;C1;C1;C2
50076967;C2;C2;C2
50072197;C2;C1;C2
50069075;C1;C1;C1
50069074;C1;C1;C1
50068783;C2;C2;C2
50067846;B2;B2;C1
50066435;C1;B1;B2
50062914;C2;C2;C2
50062683;B1;C1;C1
50057079;C1;C1;C1
50056490;C1;B2;C1
50056000;B2;B2;B2
50055870;C2;C2;C2
50054341;D;D;D
50053810;D;D;D
50051141;C1;C1;C1
50050498;B2;B1;B2
50049869;D;D;D
50047773;D;D;D
50047373;D;C2;D
50046839;D;C2;D
50046838;C2;C2;C2
50046208;C2;C2;D
50045992;C2;C2;C2
50043697;B2;B2;B2
50041229;A;B2;B2
50041083;B2;B2;B2
50032693;D;D;D
50032035;C2;C2;C2
50028569;D;D;D
50028567;D;D;D
50028422;C1;B2;B1
50027956;D;C2;D
50022666;B2;B2;B2
50018241;C1;B2;C1
50002738;D;D;D
50000277;D;D;D
30034039;D;D;D
50968726;D;D;D
50936778;D;D;D
50913565;D;D;D
50888250;D;D;D
50865382;D;D;D
50855476;D;D;D
50817884;D;D;D
50815326;D;D;D
50783386;D;D;D
50756915;D;D;D
50745808;D;D;D
50718789;D;D;D
50713418;D;D;D
50621793;D;D;D
50592386;D;D;D
50579703;D;D;D
50576534;D;D;D
50545000;D;D;D
50512471;D;D;D
50493418;D;D;D
50486187;D;D;D
50468839;D;D;D
50430653;D;D;D
50418742;D;D;D
50416987;D;D;D
50406035;D;D;D
50402439;D;D;D
50381016;D;D;D
50334875;D;D;D
50291351;D;D;D
50250523;D;D;D
50236539;D;D;D
50198173;D;D;D
50190822;D;D;D
50171011;D;D;D
50167111;D;D;D
50159038;D;D;D
50115280;D;D;D
50115277;D;D;D
50115276;D;D;D
50115273;D;D;D
50115270;D;D;D
50113162;D;D;D
50113159;D;D;D
50110853;D;D;D
50110850;D;D;D
50110848;D;D;D
50110842;D;D;D
50110840;D;D;D
50110838;D;D;D
50110835;D;D;D
50110834;D;D;D
50110832;D;D;D
50107340;D;D;D
50107339;D;D;D
50107338;D;D;D
50106074;C2;C2;D
50106069;D;D;D
50105379;D;D;D
50105238;D;D;D
50105236;C2;D;C2
50105124;D;D;D
50105122;D;D;D
50105121;D;D;D
50105117;D;D;D
50105116;D;D;C2
50105115;D;C2;D
50095103;D;C2;C2
50094215;C1;B2;B2
50094213;C1;C2;C2
50091552;D;D;D
50085886;D;D;D
50078648;C2;C2;D
50077621;D;D;D
50071530;C1;C1;C1
50065476;D;D;D
50065472;D;D;D
50064753;C2;C2;C2
50064679;D;D;D
50059659;D;D;D
50056365;C1;C1;C1
50047779;C1;C1;C1
50047121;D;D;D
50046013;D;D;D
50035147;C2;B2;C2
50035123;D;D;D
50023270;C2;C2;C2
50984853;D;D;D
50982044;D;D;D
50970305;D;D;D
50970232;D;D;D
50946218;D;D;D
50905295;D;D;D
50867946;D;D;D
50639811;D;D;D
50633694;D;D;D
50617532;D;D;D
50554891;D;D;D
50534351;D;D;D
50504215;D;D;D
50348973;D;D;D
50314408;D;D;D
50190075;D;D;D
50178733;D;D;D
50113061;D;D;D
50112243;D;D;D
50112153;D;C2;D
50110701;D;D;D
50109558;D;D;D
50109164;C2;C2;D
50108639;D;D;D
50107813;D;D;D
50106138;D;D;D
50105579;D;D;D
50104185;D;C2;D
50102290;C2;C2;D
50102287;C2;C2;D
50102282;D;D;D
50102276;C2;C2;D
50102275;D;D;D
50102274;C2;C2;D
50099677;D;D;D
50095719;C2;C2;D
50094896;D;C2;D
50092895;D;C2;D
50090004;D;D;D
50090001;C2;C2;D
50084767;D;D;D
50077449;D;D;D
50063225;D;D;D
50062550;D;D;D
50034272;D;D;D
50016936;D;D;D
50014894;D;D;D
50004840;D;D;D
50977709;D;C2;D
50868195;D;D;D
50646990;D;D;D
50611801;D;D;D
50116762;D;D;D
50112157;C2;C2;D
50112156;C2;C2;C2
50109409;D;D;D
50108911;D;D;D
50107735;D;D;D
50103886;B1;B1;B1
50102402;B2;B2;C2
50102400;C1;C1;D
50099612;C2;C2;C1
50099611;C2;C2;C2
50099610;D;C2;C2
50094749;C2;C2;D
50093320;C2;C2;D
50093319;B2;B2;B2
50093318;B1;B1;B1
50093317;C2;C2;D
50093316;C1;C1;C2
50093312;D;C1;D
50093310;C1;C1;D
50093309;C2;C2;C2
50093307;C1;C2;C2
50085416;C2;C2;C2
50080026;D;D;D
50079470;B2;C1;C2
50070202;C2;C2;D
50062541;C2;C2;D
50056180;D;D;D
50053277;C1;C1;C1
50053276;D;C2;C2
50052824;C2;C2;C2
50050594;D;C1;D
50039779;D;C1;C1
50039243;D;D;D
50031448;C2;C1;C2
50027130;D;D;D
50027119;D;C1;C1
50027118;C2;C2;C2
50027116;D;D;D
50027108;D;C2;D
50020994;D;C2;D
50020861;C1;C1;C1
50013581;D;C2;D
50000420;C1;C1;C1
50994034;D;D;D
50970798;D;D;D
50964674;D;D;D
50963317;D;D;D
50938827;D;D;D
50923161;D;D;D
50919679;D;D;D
50908308;D;D;D
50893890;D;D;D
50854240;D;D;D
50835106;D;D;D
50816969;D;D;D
50776134;D;D;D
50772910;D;D;D
50771655;D;D;D
50771620;D;D;D
50760734;D;D;D
50751085;D;D;D
50750917;D;D;D
50749315;D;D;D
50747487;D;D;D
50741217;D;D;D
50736973;D;D;D
50732501;D;D;D
50729136;D;D;D
50716581;D;D;D
50704591;D;D;D
50691937;D;D;D
50690604;D;D;D
50669818;D;D;D
50641514;D;D;D
50636529;D;D;D
50626213;D;D;D
50612107;D;D;D
50611070;D;D;D
50610651;D;D;D
50610554;D;D;D
50592874;D;D;D
50590596;D;D;D
50567144;D;D;D
50565176;D;D;D
50564331;D;D;D
50514253;D;D;D
50509276;D;D;D
50497073;D;D;D
50479474;D;D;D
50464507;D;D;D
50457306;D;D;D
50435906;D;D;D
50435302;D;D;D
50434047;D;D;D
50429515;D;D;D
50412736;D;D;D
50405020;D;D;D
50385666;D;D;D
50380257;D;D;D
50338390;D;D;D
50336401;D;D;D
50307614;D;D;D
50291491;D;D;D
50279165;D;D;D
50273183;D;D;D
50254316;D;D;D
50239600;D;D;D
50235354;D;D;D
50232509;D;D;D
50226673;D;D;D
50224042;D;D;D
50198009;D;D;D
50176943;D;D;D
50171615;D;D;D
50169092;D;D;D
50158139;D;D;D
50157744;D;D;D
50149032;D;D;D
50136658;D;D;D
50134558;D;D;D
50116135;D;D;D
50115951;D;D;D
50115707;D;C2;D
50114979;D;D;D
50114752;D;D;D
50114751;D;D;D
50114750;D;D;D
50114364;D;D;D
50114363;D;D;D
50114362;D;D;D
50114270;D;D;D
50114266;D;D;D
50114265;D;D;D
50113060;D;D;D
50112566;D;D;D
50112565;D;D;D
50112563;D;D;D
50112562;D;D;D
50112561;D;D;D
50112163;D;D;D
50111228;D;D;D
50110450;D;C2;D
50110449;D;D;D
50110447;D;D;D
50110044;D;D;D
50110041;D;C2;C2
50110037;D;D;D
